clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label
3fc6190c-30ed-47b0-8c50-f3c5e2e10dc9,574,1,544.8,544.8,6.354370040797351,6.302252608274238,3,-2.6173958720235193,0.5345643223171728,New Customers
3fc84f0c-3978-43bf-98c5-20457ed9874d,28,8,7165.6900000000005,895.71,3.367295829986474,6.798732509897604,0,1.0118314038445235,-0.2895089315036108,Loyal High-Value Customers
3fd24443-d3e8-468b-a1e3-edc9e9a8742b,150,9,3084.0,342.67,5.017279836814924,5.83968189462286,1,-0.2084506156001055,0.4924742258105385,Loyal Customers
3ff4e6d6-b0a4-4c0d-abab-9d527949a6d8,2,9,7975.16,886.13,1.0986122886681096,6.787991533013567,0,2.161721427755177,-1.7288834271606197,Loyal High-Value Customers
4009040e-0fd9-46d5-accd-8512bf8b0390,327,2,1593.3,796.65,5.793013608384144,6.681669904747007,3,-2.0304621673213834,0.3330713700677094,New Customers
401fc18b-1043-4586-bf03-f854ae2942b8,230,7,5567.6900000000005,795.38,5.442417710521793,6.680076458866166,1,-0.22513808977738622,0.9227643209711368,Loyal Customers
4026bb4b-9cdb-4139-909b-dd93105e42fa,158,11,7295.549999999999,663.23,5.068904202220232,6.498628475040981,1,0.9646871500209303,1.163139050673256,Loyal Customers
40459a46-ae72-4129-94f5-d4c3c4eb30bb,177,5,4628.15,925.63,5.181783550292085,6.831554348888401,1,-0.6751039303621228,0.47672201964547073,Loyal Customers
406251c8-9f34-4a7b-89f4-4eaf179139b7,139,7,2746.31,392.33,4.941642422609304,5.97464895417942,1,-0.6052719969921864,0.2461886534368742,Loyal Customers
40a89bd1-5a07-4d39-a6de-a2978fa5e3fd,128,12,7837.02,653.08,4.859812404361672,6.48322966813523,4,1.3252101997606134,1.1536592634483758,Loyal High-Value Customers
40bab495-992b-471e-9db1-f172783eb8f0,45,14,9552.31,682.31,3.828641396489095,6.526948636539881,4,2.390705275245815,0.7720906874245662,Loyal High-Value Customers
40d41549-691a-41ab-b84e-8ea6bc63c902,684,1,1491.06,1491.06,6.529418838262226,7.307912994432337,3,-2.4924391354020607,0.7665108451417766,New Customers
40e78aab-c15f-4521-8065-314fccb4ec50,543,2,1863.51,931.76,6.298949246855942,6.838147933030129,3,-2.1577708957112907,0.7226133512024461,New Customers
40f26778-4b37-4b4d-8ddd-3a9bbe699f74,244,4,3087.99,772.0,5.501258210544727,6.650279048587422,3,-1.2730093205911068,0.45067733863983356,New Customers
410461ab-1eef-411d-8ab4-728e1c302c05,31,4,3510.69,877.67,3.4657359027997265,6.7784094005738,2,-0.4615877102854737,-0.9445227427904914,"Moderate Spend, Low Frequency"
412d9b74-8cb0-4d6d-b199-f7215a8647b3,64,11,7564.29,687.66,4.174387269895637,6.534747680422507,4,1.3377148504303786,0.5594693159446502,Loyal High-Value Customers
41336edf-a70a-4dd1-95f0-42de09e9a516,515,5,4227.25,845.45,6.246106765481563,6.741051133083259,3,-1.1350250847230992,1.1857404055645921,New Customers
41398af2-a801-4b1c-aaa0-901498dd9477,158,5,2988.4,597.68,5.068904202220232,6.394727231660946,3,-0.9597225028961291,0.2098394581425644,New Customers
4148e855-9b85-4aec-8ab2-7946e3155d1e,153,10,5104.4,510.44,5.0369526024136295,6.237230276458472,1,0.36339310567899136,0.8137252043188595,Loyal Customers
41b445d5-1410-4b65-adfa-0992ecccd7f4,98,11,8943.140000000001,813.01,4.59511985013459,6.701972650939365,4,1.460577490002559,1.0149187067287002,Loyal High-Value Customers
41c72b8b-0e2f-412f-a91f-beda549f47fa,282,2,2147.26,1073.63,5.645446897643238,6.979731695269639,3,-1.8679253277795884,0.29155449619843526,New Customers
42039a5e-a6e5-4ffc-a933-3ba1a0c2ca2f,126,8,6076.42,759.55,4.844187086458591,6.634041855757752,1,0.2680041288344671,0.6336202764923888,Loyal Customers
420e07a8-5cb6-46e3-83f3-4810539bb3a4,25,10,8830.56,883.06,3.258096538021482,6.784524933637522,4,1.7377516232559356,-0.023063460986130338,Loyal High-Value Customers
4221d98c-82e6-4c2a-8957-eccda99279ea,59,7,2786.94,398.13,4.0943445622221,5.989287178360175,2,-0.294331438706066,-0.3499905733218115,"Moderate Spend, Low Frequency"
42740c11-f197-4822-987a-5740c66528a1,31,12,12077.38,1006.45,3.4657359027997265,6.915177664797775,4,2.6639249553081807,0.6483036688472574,Loyal High-Value Customers
42777cf2-952f-421d-9208-cfa2ecd4a81f,261,9,6080.29,675.59,5.568344503761097,6.517065476456127,1,0.18837020903085092,1.224639596046781,Loyal Customers
427bd177-4294-4861-b768-f1ec3349c3af,156,5,1329.31,265.86,5.056245805348308,5.5867241763142745,3,-1.2840004844741557,0.011818683440864225,New Customers
42a5284c-156a-4b74-b82a-eb587dadadd9,70,12,10272.27,856.02,4.262679877041316,6.753461255548341,4,2.0212951546460878,1.0077240452058536,Loyal High-Value Customers
42d8ae75-f6ad-4a8a-92db-9bdd87e418e8,111,6,2452.65,408.78,4.718498871295094,6.0156204303190535,2,-0.7621697423734748,-0.022587803306734787,"Moderate Spend, Low Frequency"
42e0aa8a-bcca-46f9-890b-ad2e9225abf5,73,7,7272.26,1038.89,4.304065093204169,6.94687021731069,1,0.519611707560126,0.30979912628618544,Loyal Customers
42e1e5e8-c1c5-4847-8780-c2f8d77c01a8,123,3,1418.64,472.88,4.820281565605037,6.160954125086558,3,-1.5388809161483432,-0.2994959745804828,New Customers
432f6563-443b-4bdc-aa39-533542a19d42,207,7,8117.99,1159.71,5.337538079701318,7.0567871658281165,1,0.31777934593466484,1.138989122870664,Loyal Customers
43556c93-d9ca-4442-bf37-646caa3cde74,154,11,9927.59,902.51,5.043425116919247,6.806287178039654,4,1.4954202800271874,1.4449796892409836,Loyal High-Value Customers
436325b0-dc66-4ef1-8ae0-434e93ff5f17,123,5,5089.93,1017.99,4.820281565605037,6.926567219631883,1,-0.45435891754516866,0.2730027527416777,Loyal Customers
438f1aaa-5ee2-4315-954d-e1546ccb0a36,17,7,3505.73,500.82,2.8903717578961645,6.218241489654613,2,0.27851137027901063,-1.1218108708888215,"Moderate Spend, Low Frequency"
4394b068-1045-4ac7-a215-687d2099cbed,258,8,7279.610000000001,909.95,5.556828061699537,6.814488011011694,1,0.2517038264680063,1.2760428665817871,Loyal Customers
4397b605-4def-49fc-b284-b67504b743d7,106,9,4846.0,538.44,4.672828834461906,6.290531564426327,1,0.26388028581090134,0.448999054653015,Loyal Customers
4420ecaa-ae5e-425d-8760-3b24f7de8994,113,3,1471.46,490.49,4.736198448394496,6.197441593500281,3,-1.4983552314237005,-0.3530997402514719,New Customers
4423aefe-235d-4a1f-8131-c9b045a14b95,206,9,7096.79,788.53,5.332718793265369,6.671437831707139,1,0.4740534589374161,1.1733852130734674,Loyal Customers
4446dd85-eae3-4517-a4ac-b4b81f6dccc1,27,7,6253.1,893.3,3.332204510175204,6.796041289352136,0,0.6650482946837923,-0.4954637150503488,Loyal High-Value Customers
446f3587-b891-49f4-a086-5ca070d7a948,60,6,3556.88,592.81,4.110873864173311,6.386559402874957,2,-0.3261192106358109,-0.3276260645113829,"Moderate Spend, Low Frequency"
447b2048-a451-499c-bc1b-03acc46065e2,84,6,3366.67,561.11,4.442651256490317,6.331697560278531,2,-0.48241790943286283,-0.11404013307067266,"Moderate Spend, Low Frequency"
448d3fdd-02df-4f44-b191-e996f1cc6960,407,1,103.08,103.08,6.0112671744041615,4.64515983420425,3,-2.5822862289373463,0.240942426930386,New Customers
44acc922-16c0-44b3-8608-acf08e2e760b,54,5,2766.26,553.25,4.007333185232471,6.317615848496421,2,-0.624260985122162,-0.5682196119668176,"Moderate Spend, Low Frequency"
44b55a86-1939-4250-8259-2e52cb8f846f,227,2,3891.93,1945.96,5.429345628954441,7.574024460733836,3,-1.4449108441354515,0.3371159253015475,New Customers
44bf3cd7-5367-410a-bf03-1890bc84cc06,205,2,1336.67,668.34,5.327876168789581,6.506292152253271,3,-1.9150464814631007,-0.025993722939600283,New Customers
44c5ec45-9a0c-486b-ad56-f19d587e899b,233,12,12342.99,1028.58,5.455321115357702,6.936906231073824,4,2.0053359220522124,2.0893597231239656,Loyal High-Value Customers
454413fb-51f9-4560-9dc1-dd1d87ff6b40,102,6,9006.06,1501.01,4.634728988229636,7.314559490091531,1,0.5665488974023394,0.6647396672901081,Loyal Customers
455474cb-dd9b-462f-8134-c9525671a54b,115,2,916.63,458.32,4.7535901911063645,6.129747134907989,3,-1.7929978923238197,-0.4810744799744187,New Customers
4573580f-d0f0-4fac-bb36-73882d21e351,32,8,3392.63,424.08,3.49650756146648,6.052277386504494,2,0.21788587045666238,-0.6278074059846771,"Moderate Spend, Low Frequency"
457f2f6a-193e-4b1a-9b54-64cf9482f2ca,216,4,3052.9100000000003,763.23,5.37989735354046,6.638868790981348,3,-1.2365780153144872,0.36062461487545283,New Customers
45812bc2-2522-4e2b-a871-f395f047e480,481,2,1059.87,529.93,6.1779441140506,6.274630185810034,3,-2.273782102406195,0.545239369185044,New Customers
45df44c8-5276-4b5a-910a-c0d919b080a8,180,5,3575.38,715.08,5.198497031265826,6.573791892562683,3,-0.8897194677003868,0.3686155695115203,New Customers
460da6b3-5f79-418b-9e77-5f838a13d8d8,184,9,11385.63,1265.07,5.220355825078325,7.143672893434645,4,1.364194677718489,1.5824014490203597,Loyal High-Value Customers
465649c1-0932-410e-bcbe-c47c2abd2048,563,1,1595.9,1595.9,6.335054251498059,7.375819528846821,3,-2.402181037930178,0.6406352186559355,New Customers
467b8844-acb4-4551-9b2b-ffc0e57914d3,239,3,3804.56,1268.19,5.480638923341991,7.146134180699117,3,-1.3020943891578716,0.44061898618827533,New Customers
46822705-29b0-4ad0-abda-e4427fb07cff,184,2,1829.26,914.63,5.220355825078325,6.819612352941376,3,-1.778987721403136,-0.04610699448909872,New Customers
4689421d-5622-42ee-acfc-fa0a895838cc,426,1,707.36,707.36,6.056784013228625,6.562952439040599,3,-2.4787995087099715,0.3420725031802898,New Customers
468cf2c9-c993-4517-9e46-36e661a2f0e6,156,4,6325.55,1581.39,5.056245805348308,7.366691641333818,1,-0.47229959455688764,0.5040278235517516,Loyal Customers
46a6011b-0c02-43cc-b8c7-9623b1a56849,13,8,6070.450000000001,758.81,2.639057329615259,6.633068402025168,0,1.05510127231485,-0.930691187899453,Loyal High-Value Customers
470a0572-b74c-4a20-b16c-fb9c81c969d8,118,10,9607.09,960.71,4.77912349311153,6.868712949917468,4,1.3479163197273205,1.1439602528080446,Loyal High-Value Customers
4735b949-091a-4fa8-a8f3-2990ddac59a4,119,4,2929.12,732.28,4.787491742782046,6.597527620760814,3,-1.049340452308667,-0.07354837906653897,New Customers
4794551d-7b44-4e18-908f-14086ddf23f7,43,2,658.6099999999999,329.3,3.784189633918261,5.800001332396744,2,-1.497595871582504,-1.19786491949695,"Moderate Spend, Low Frequency"
479c5bde-e5f6-4585-9f1c-5f4b79e10e0b,35,11,7126.92,647.9,3.58351893845611,6.4752786216271225,4,1.4622567206271997,0.09065554436870922,Loyal High-Value Customers
47bb12e6-2ad2-43c8-8d27-438ec6b3f6cd,240,2,2068.34,1034.17,5.484796933490655,6.942320943419446,3,-1.826137454188178,0.16864699035664946,New Customers
47cc9d6f-53ab-4d05-b9bb-cbf294688640,84,8,2509.39,313.67,4.442651256490317,5.751524470641622,1,-0.295380454650293,-0.05754889510563975,Loyal Customers
4811c12e-3f51-4bb7-9852-973a586f1b5c,68,3,887.2,295.73,4.23410650459726,5.692822634419859,2,-1.434659829178941,-0.7757006015030969,"Moderate Spend, Low Frequency"
4822b5f0-111e-441a-ac8e-c77ef844b523,104,11,4768.95,433.54,4.653960350157523,6.074288000307095,1,0.6122909072870838,0.5810141105237723,Loyal Customers
4840ad04-9110-42fb-b9da-183133ece6f6,4,6,3407.47,567.91,1.6094379124341005,6.343722249383799,0,0.5384728596598131,-2.118388975622403,Loyal High-Value Customers
48755a81-a272-4971-b03c-04d96677e404,513,2,1990.26,995.13,6.2422232654551655,6.903877771155685,3,-2.112373070012545,0.69683215129148,New Customers
487d8417-b4ee-475d-b933-73ff1b15170e,45,10,9235.53,923.55,3.828641396489095,6.829307132652995,4,1.6140537789779097,0.4276473632729411,Loyal High-Value Customers
48823b20-982f-436a-8c26-aa8e82bdb93a,78,10,6192.34,619.23,4.3694478524670215,6.430090376989552,1,0.8176207928468807,0.4643707690314854,Loyal Customers
48bdb8f9-eed6-4872-857c-8bebfc32df86,261,7,4523.32,646.19,5.568344503761097,6.472639914450622,1,-0.47712999666843114,0.893056865363198,Loyal Customers
48c602dd-6871-4db1-ac2f-e67d8110c79d,126,3,1721.72,573.91,4.844187086458591,6.354213506807414,3,-1.487361325117589,-0.2480104322902847,New Customers
48db89d7-51d9-4715-bc43-85bb2cddaf90,22,12,9842.13,820.18,3.1354942159291497,6.71074233024518,4,2.338990296970721,0.15943787269391405,Loyal High-Value Customers
4906ed24-179e-4322-83e2-166572b0dcbb,69,8,7978.76,997.34,4.248495242049359,6.906093899655471,1,0.8579604949762795,0.42798424871253843,Loyal Customers
49228dc0-41d9-465b-a6d3-046cc3dcc985,33,4,1760.74,440.18,3.5263605246161616,6.089452955436186,2,-0.8300694763982678,-1.1009324371646059,"Moderate Spend, Low Frequency"
492d1987-a367-4d9f-a3f7-641fd7e30f0e,261,1,1240.45,1240.45,5.568344503761097,7.124035330274944,3,-2.198545002589956,0.056468762596100085,New Customers
493678fb-278f-41fe-b048-307fae7458ff,18,11,5921.41,538.31,2.9444389791664403,6.290290544726434,0,1.451800963592587,-0.4998701587469996,Loyal High-Value Customers
49577986-9f32-4439-99f0-b380ec1938ef,19,14,7708.04,550.57,2.995732273553991,6.312768757202979,4,2.3229475076382484,-0.02866041317997632,Loyal High-Value Customers
4977faa6-f600-4355-9030-6746b5d6f788,80,14,11341.64,810.12,4.394449154672439,6.698416008644324,4,2.543057127774056,1.3771832623887463,Loyal High-Value Customers
498d4203-ab1b-4b53-8163-190c0f549809,131,5,4832.51,966.5,4.882801922586371,6.874715424903937,1,-0.527724634159194,0.2880034942244903,Loyal Customers
49cfeeda-53ae-4b2e-8a36-18c2ceec4406,10,6,3867.26,644.54,2.3978952727983707,6.470087175833873,0,0.34774097151371397,-1.5069125351604473,Loyal High-Value Customers
49ddc0a0-aa7c-4eaa-94da-5b5fe7510c41,4,10,8403.35,840.34,1.6094379124341005,6.734995858891869,0,2.2424413520194197,-1.240786035200976,Loyal High-Value Customers
49deed88-421b-4258-a40b-faf60cb874ff,1,12,9124.99,760.42,0.6931471805599453,6.635185111005569,0,3.06994521211443,-1.6541157347690332,Loyal High-Value Customers
49ea3832-5673-4879-b635-7c00cc11f2c1,728,1,1360.56,1360.56,6.591673732008658,7.216386380184301,3,-2.5405565982748155,0.795785237459189,New Customers
49f3c27c-0892-4bf6-b05e-e23299730492,12,4,3375.59,843.9,2.5649493574615367,6.739218277158799,2,-0.16635290517685372,-1.5986536967478604,"Moderate Spend, Low Frequency"
4a1aef5f-ba85-469e-ae58-c53872ca57f0,5,8,5933.95,741.74,1.791759469228055,6.610346050771774,0,1.3309377166650163,-1.5470534761079633,Loyal High-Value Customers
4a1def51-9991-4c7b-aaaa-29fe3c709d9b,62,2,679.72,339.86,4.143134726391533,5.831471835797091,2,-1.6217263800816066,-0.9409358580297116,"Moderate Spend, Low Frequency"
4a473c8e-3c02-407a-ac6c-71d58fcc511c,107,13,7236.21,556.63,4.68213122712422,6.323695660007647,4,1.4481245022522586,1.0362953838802844,Loyal High-Value Customers
4a679c7a-4d5b-4097-8afc-0875c81458da,115,6,7355.21,1225.87,4.7535901911063645,7.1122214896276175,1,0.19688888138508387,0.5609167783697803,Loyal Customers
4a6add35-42a9-44e0-911d-736eec7fb563,73,7,7634.53,1090.65,4.304065093204169,6.995445592109125,1,0.5914073794145723,0.35107794789419994,Loyal Customers
4a6e819b-b0b0-4540-9acd-f833d3d99a76,6,9,7381.42,820.16,1.9459101490553128,6.710717974752407,0,1.7411639979107916,-1.195728268140386,Loyal High-Value Customers
4a7a2867-00a7-445a-8c83-328c42649ac4,502,1,1004.32,1004.32,6.220590170099739,6.913061177772319,3,-2.4785038734598803,0.4920625752516323,New Customers
4ab4c421-f2e4-46e5-b3d5-309affbb761c,63,11,10346.31,940.57,4.158883083359672,6.847548694775804,4,1.8946056483059601,0.8654724934845602,Loyal High-Value Customers
4abb5595-1286-4616-9379-6a4dd1d0eae2,299,4,1317.49,329.37,5.703782474656201,5.800213238492864,3,-1.6962894160067288,0.39254542054511665,New Customers
4ae24b3b-2ca5-4c26-9f48-4381d9bd0e15,325,3,1853.34,617.78,5.786897381366708,6.427749797556032,3,-1.7982725278203016,0.43545162424749717,New Customers
4ae77c2a-2d39-4f24-a312-2723b33cec3b,408,1,122.25,122.25,6.013715156042802,4.814214812922799,3,-2.579362159188885,0.24486258539201328,New Customers
4af7b755-aa4c-4ea0-927d-e48a7810b471,244,1,411.83,411.83,5.501258210544727,6.0230358859453,3,-2.338781489573323,-0.08551835706522382,New Customers
4b13c70f-4d55-4cf9-9b3a-baf17395f581,503,1,148.21,148.21,6.222576268071369,5.00535470965233,3,-2.6488801058876335,0.3959215189539174,New Customers
4b270107-8158-44f9-a8ee-c205a5622ae2,22,5,4941.35,988.27,3.1354942159291497,6.896967297397532,2,0.1184656170332466,-0.9385897993189906,"Moderate Spend, Low Frequency"
4b2d1c70-cfb3-4aeb-9d25-e67077fcc5be,121,6,5732.77,955.46,4.804021044733257,6.863238968873611,1,-0.14267857542868856,0.4118079196823394,Loyal Customers
4b2dd381-f680-46e7-81d3-b1da5cc38bea,146,4,3487.62,871.9,4.990432586778736,6.771821001741304,3,-1.0112017950795507,0.1339927840291344,New Customers
4b39abfa-79b2-4adf-b8d0-dff59bac936f,122,12,8980.2,748.35,4.812184355372417,6.619206164091005,4,1.5687946479944188,1.250146321153406,Loyal High-Value Customers
4b5068fe-cc99-451a-b8a3-21f5d49c173b,105,9,5693.98,632.66,4.663439094112067,6.451512532986438,1,0.43529191453593125,0.5389639043352491,Loyal Customers
4b54319d-cb30-49d8-868a-1796dc7ee9db,22,8,4809.139999999999,601.14,3.1354942159291497,6.400489976410904,0,0.6276672420403289,-0.7223935632415589,Loyal High-Value Customers
4b60e92a-8c46-4bf4-8d70-0d0b97dce26a,15,8,7393.05,924.13,2.772588722239781,6.829934268178069,0,1.2694835755472995,-0.6853021352758834,Loyal High-Value Customers
4b6eb98f-f954-4f97-8bdc-c43eb42cbc9f,73,4,3240.53,810.13,4.304065093204169,6.698428337200342,2,-0.8148110780774357,-0.38085686755886794,"Moderate Spend, Low Frequency"
4b79842e-f0fc-49f4-a1b3-efed2ee712f3,715,1,578.08,578.08,6.573680166960646,6.361440637285843,3,-2.689198389450984,0.6938666039145098,New Customers
4b7ac4f1-3e6e-48bb-a013-d86102b3342e,149,8,6398.48,799.81,5.010635294096256,6.68562371543553,1,0.27232968265872454,0.7883438124305385,Loyal Customers
4b9243b9-03f3-4142-b13d-78d44ddf527a,315,1,685.55,685.55,5.755742213586912,6.531679055767761,3,-2.3755067480554795,0.12612221469879067,New Customers
4ba90abd-54ad-48d8-b84a-0e12e33b1957,31,12,10932.31,911.03,3.4657359027997265,6.815672884270153,4,2.4369918116021854,0.5178287737174117,Loyal High-Value Customers
4c0622a7-212c-4fab-a3f8-ba22120a79a7,1,7,5639.87,805.7,0.6931471805599453,6.6929518519429285,0,1.4869155307386004,-2.436662230964693,Loyal High-Value Customers
4c21b699-50dc-47bd-9b68-99ce6ddca5ec,56,3,871.4200000000001,290.47,4.04305126783455,5.674937084542365,2,-1.36948954954183,-0.9129736421005623,"Moderate Spend, Low Frequency"
4c2b5c53-ae85-467a-83c0-be5588d19b3f,67,10,11032.45,1103.25,4.219507705176107,7.006921650476636,4,1.830447155144743,0.9095558845114247,Loyal High-Value Customers
4c4459b4-19cf-4f44-95c9-a9ca6d71a771,183,1,29.04,29.04,5.214935757608986,3.402529826895934,3,-2.3122905537092944,-0.33216316501059573,New Customers
4c49a5d8-4862-4a6c-9a8e-8bd61a384440,181,3,1335.66,445.22,5.204006687076795,6.100812103943264,3,-1.6924985272229776,-0.03685621547722215,New Customers
4c7eea0d-79f7-4956-95cc-eba956ed4262,519,5,4893.38,978.68,6.253828811575473,6.887225987729645,3,-1.005770040374285,1.2671181375346103,New Customers
4c897632-5d1f-4112-846e-c542efe8f328,39,12,7325.7,610.48,3.688879454113936,6.415882248132833,4,1.6424554575011199,0.26510236233518447,Loyal High-Value Customers
4c9f93bc-2bdb-4a43-8ca2-a40f0de4a3ee,57,9,5315.610000000001,590.62,4.060443010546419,6.382864536891312,1,0.5758619447570178,0.06827323789351507,Loyal Customers
4cf3160c-0b20-4c17-b793-5acdc25ad0d0,8,6,2718.08,453.01,2.19722457733622,6.118119224230488,2,0.1917281931542189,-1.7801489409128508,"Moderate Spend, Low Frequency"
4cf80a66-bab6-4a58-8827-db25788d6a43,130,1,1359.5,1359.5,4.875197323201151,7.215607558223301,3,-1.9271680730921805,-0.4214684957823547,New Customers
4d03dfcd-7e6b-4890-ac40-b7d1ae820230,99,2,1611.59,805.8,4.605170185988092,6.693075806080056,3,-1.60221225030144,-0.507130182765677,New Customers
4d11e1ac-d3f4-4309-92b4-22d6cbdc52fd,15,4,1713.54,428.38,2.772588722239781,6.062342307741419,2,-0.5699686034268631,-1.6408012327511294,"Moderate Spend, Low Frequency"
4d19f78f-6cd5-46fe-acc0-c8f14f27c7d6,156,7,3523.36,503.34,5.056245805348308,6.223250643803533,1,-0.4922420000738201,0.4159934357382547,Loyal Customers
4d1a262e-9543-480a-b632-0edca698c35b,183,3,3801.11,1267.04,5.214935757608986,7.145227680240939,3,-1.2077956956104645,0.25181893008050976,New Customers
4d38dd44-ec27-4308-b801-6dc6cb214baa,14,8,6785.08,848.14,2.70805020110221,6.744224072599071,0,1.172065350025106,-0.8003407163192188,Loyal High-Value Customers
4d841343-1d6e-4694-b74a-adad5c2cadc0,80,11,8575.23,779.57,4.394449154672439,6.660024422032584,4,1.4593989638574987,0.8307040387897885,Loyal High-Value Customers
