clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log
5f82378d-281a-4033-89f3-23ec989dea6c,318,3,1425.7,475.23,5.765191102784844,6.1659009308084505
5f8901d7-7878-4bcb-b238-9708004aca9c,107,2,2006.15,1003.08,4.68213122712422,6.911826978352191
5fd96610-77c8-4036-9131-ed99f310e3a5,51,4,4117.400000000001,1029.35,3.9512437185814275,6.937653829328
5fe6d224-abd0-4b43-98de-59bc2ade1b33,17,13,11974.58,921.12,2.8903717578961645,6.826675366931395
5ffbe770-2131-44b9-b50c-f264b8f2dceb,13,7,4802.83,686.12,2.639057329615259,6.532508949457969
601d23d7-ff42-4641-aaed-2ed2350ee43b,223,4,5565.66,1391.42,5.4116460518550396,7.238798519522723
6025be63-8692-437c-8cf3-6410fa361a56,177,4,2497.76,624.44,5.181783550292085,6.438455402044645
605b9af1-fb55-48fc-b18d-26b50779eb31,146,8,8386.09,1048.26,4.990432586778736,6.955840432785392
6066d06f-7426-4a38-9cc6-7b735dbe9fb3,94,5,4022.67,804.53,4.553876891600541,6.691500445871349
6068bdf6-c13c-44c3-8809-43a41266d79d,113,5,6014.67,1202.93,4.736198448394496,7.093346484643714
6069d59e-4c5c-4383-abe9-5138a17ea2f1,278,2,676.94,338.47,5.631211781821365,5.827385577851309
6082d01d-7195-4143-97c4-68b0d32b8e36,114,15,9857.53,657.17,4.74493212836325,6.4894632566190795
60852f20-363f-4517-a025-73c75dc5ecdf,26,4,3219.23,804.81,3.295836866004329,6.691847982707545
60f3897d-b3b5-4435-aed1-7c4615e8d171,155,1,931.32,931.32,5.049856007249537,6.837676103394764
61116a5e-f9d1-4f22-9f17-ee5d6477be8c,17,10,4781.9,478.19,2.8903717578961645,6.172097178469975
6141acb5-589b-4020-95b4-a108565f873c,423,4,1414.54,353.64,6.049733455231958,5.8711031904367985
61732c00-5b4f-4587-951f-115cda02de87,27,1,1029.6,1029.6,3.332204510175204,6.937896435894124
61bae6d9-4cd5-4f17-a469-3d7a63baa6fb,8,9,4474.43,497.16,2.1972245773362196,6.2109213105641965
61d4f683-db41-419e-9129-a1f993dd1ce6,121,5,2477.9,495.58,4.804021044733257,6.207744598400789
61df94d8-7596-4841-a39d-728d51b8f12b,62,7,5252.98,750.43,4.143134726391533,6.621978057815319
628efdf4-d4d7-4376-b181-b3584f373016,143,1,268.0,268.0,4.969813299576001,5.594711379601839
6298f096-58a5-4976-b97c-c762631a6ae4,7,7,5163.6,737.66,2.0794415416798357,6.604837733887578
629c3dda-3416-4e39-847e-d1dce4fd9566,58,3,2643.16,881.05,4.07753744390572,6.782248743742414
62d9f555-bfbb-40f4-8af6-bb3506b58ba5,13,11,3902.88,354.81,2.639057329615259,5.874396880514125
630ac592-5e8e-44ba-9c57-898f95d52e1f,272,4,4133.72,1033.43,5.60947179518496,6.941605829357274
630b24d1-9b8a-4757-95f5-51d6e758a39d,419,1,546.72,546.72,6.040254711277414,6.3057642074640325
636f1fd2-8c45-40e7-bfa5-5267684b1d1f,174,3,1636.56,545.52,5.1647859739235145,6.303570903470287
639566e1-2206-4a3c-8e74-07cedac3d7b5,161,5,3092.45,618.49,5.087596335232384,6.428896558888873
63a789d6-c777-4075-ab0f-b03a92814119,42,8,5976.05,747.01,3.7612001156935624,6.617416346869071
63d3591a-c026-4ef5-a0a7-7461e8a3225e,97,10,10561.8,1056.18,4.584967478670572,6.963360264654859
6455e227-e0b3-4a78-83bf-27f95bdce70d,681,3,2038.0,679.33,6.525029657843462,6.522577974570693
648568cf-101b-4364-8003-c2fe358ed69e,53,7,3283.96,469.14,3.9889840465642745,6.153030522689372
64a4089b-5ffc-43ee-bee4-648b05816e32,151,4,2365.63,591.41,5.0238805208462765,6.384198962737328
64c2df7c-8a6a-4d3d-b1d9-8ed1008e11be,280,3,2341.66,780.55,5.638354669333745,6.66127912734148
64c5c05f-9679-46bc-9c92-8509a2fb5cbe,18,9,5869.05,652.12,2.9444389791664403,6.48176087962148
65167f45-a395-4ef5-86dd-f89c8b9e3957,65,7,4001.81,571.69,4.189654742026425,6.350344558098421
65487ea2-fafe-4e60-a40e-daa69b3bb2a2,402,1,1218.9,1218.9,5.998936561946683,7.106524167154692
65582de9-9b8e-409e-a885-ff29f94ca162,84,6,5134.03,855.67,4.442651256490317,6.753052780264169
65618756-c8f3-4aca-9263-3130da708352,27,5,4824.14,964.83,3.332204510175204,6.872987835288763
656c9fa6-f406-41df-be09-e503126b0dfd,121,6,4252.38,708.73,4.804021044733257,6.5648846160198016
656e7c49-2c91-4fe2-bcc9-1329c275c608,10,7,6917.08,988.15,2.3978952727983707,6.896845988474101
6575376f-f877-4dc3-beb5-99d603597206,117,7,5939.74,848.53,4.770684624465665,6.744683255379543
657ca979-4b44-4d12-b912-59d3130270b6,60,6,4056.61,676.1,4.110873864173311,6.517818972491599
658477d0-821f-4c29-9b79-f719e99e18b7,13,8,5007.46,625.93,2.639057329615259,6.440834891657184
65865202-f8f6-4e55-8060-58ba9c015de3,89,3,1877.86,625.95,4.499809670330265,6.440866792636547
65be48ce-90a4-4182-9ed4-c73f1b306ed1,75,10,7620.15,762.02,4.330733340286331,6.63728424326071
65f4c40b-8fdd-45ba-bb24-5de001c0fa6c,113,4,1788.77,447.19,4.736198448394496,6.105217249649828
661f73b9-43f4-443a-8353-5b9c237e1598,72,6,2617.7000000000003,436.28,4.290459441148391,6.080573722179758
66323191-807a-48dd-8d4c-4b82568d7780,105,7,5598.55,799.79,4.663439094112067,6.685598740410554
663a2fb2-314c-4bab-8319-66bbdf5d06f0,4,6,3930.36,655.06,1.6094379124341003,6.4862522481762
6652e4dc-f4ce-47e9-92d6-ad0b07fb605e,10,14,10375.74,741.12,2.3978952727983707,6.609510955158677
66911e78-bcf4-4816-b909-619ff77e4ce5,67,10,7095.2,709.52,4.219507705176107,6.565997096331685
669bbd9e-d797-4983-b158-c2e494af4407,95,5,3982.6,796.52,4.564348191467836,6.681506912714449
669e2f6a-d5bf-4704-afe2-0663a99b15cf,118,7,5781.95,825.99,4.77912349311153,6.717792603052156
669ff429-edda-49bc-b099-c24d3ec16930,163,6,4000.49,666.75,5.099866427824199,6.50391385199007
66b732be-1c4b-47c0-9c1c-b4442c603ca4,238,4,4870.34,1217.58,5.476463551931511,7.105441525403329
66b73b0a-ec01-43f0-9636-b47af305768d,146,7,7381.27,1054.47,4.990432586778736,6.961741444335892
66c5b8e8-3d6e-4bb9-9b19-111ca23acd0a,52,6,4770.96,795.16,3.970291913552122,6.679800170670705
66ca5f17-1cb8-41f5-a3d6-7d66594af73c,148,6,5798.32,966.39,5.003946305945459,6.874601723349721
66dd75bc-6154-4b78-a307-8603730ee959,57,5,3054.67,610.93,4.060443010546419,6.4166178968855725
66df8473-1487-4a94-940f-a1db45c6496f,30,13,8081.46,621.65,3.4339872044851463,6.433984563167157
66eac516-f639-4bb7-8772-287eab0fc373,649,1,336.35,336.35,6.476972362889683,5.821120967073434
66eb9bdd-688e-4117-8400-c447122dcd91,83,8,5216.26,652.03,4.430816798843313,6.481623070028183
671dcff4-bc77-45fe-ab6b-ebf1f9ab0ec1,171,9,7149.49,794.39,5.147494476813453,6.678832560403887
6733ea5d-cadd-464e-a7a8-09b47703e50d,28,4,1056.7,264.18,3.367295829986474,5.580408840686573
6735dd8b-89af-4848-baa2-ed135dd200be,41,9,7247.59,805.29,3.7376696182833684,6.692443479282429
6766c34a-252c-40db-a9fa-67147d753f26,43,6,6407.27,1067.88,3.784189633918261,6.974366650280639
6768d79e-b38d-4716-833c-8e891e2111ee,22,7,4274.79,610.68,3.1354942159291497,6.416209269948102
67b8d221-b115-4460-aa70-f8a8923528b0,119,3,2470.91,823.64,4.787491742782046,6.714946927464
67bc0831-1e0f-4833-a581-fcf39d3af629,227,11,11401.58,1036.51,5.429345628954441,6.94457889061262
67c40bff-187a-41d4-84f6-497a26ae995e,49,10,5793.88,579.39,3.912023005428146,6.3637002913647045
67e2ab39-7479-4e85-bc1d-cbb0c1e635db,184,2,913.16,456.58,5.220355825078325,6.125951732816734
680595f8-31a9-4688-a046-c29fb11e71eb,41,10,8104.99,810.5,3.7376696182833684,6.698884386954646
681553f0-ac17-4e5f-98d6-158e71afe5a5,68,9,6204.29,689.37,4.23410650459726,6.537227685754423
68442881-33bf-487f-b864-5fbb07903c7f,34,11,7418.74,674.43,3.5553480614894135,6.515349525087606
68500e3b-412c-4a3d-b6ec-151009f84434,21,7,4233.94,604.85,3.091042453358316,6.406632430677532
68543cd9-8969-4c03-a33a-190994647980,42,7,6332.08,904.58,3.7612001156935624,6.808575622399392
68677beb-889c-482b-b50d-c7643b43b956,173,8,4993.7,624.21,5.159055299214529,6.438087593301042
6884d185-8824-486b-a37f-0fca8f0c90c4,315,2,1564.1,782.05,5.755742213586912,6.663196550912443
6899310b-1f3c-4a91-9045-5b10ef991137,468,3,3995.9,1331.97,6.150602768446279,7.195164814299047
689cedf1-02b5-46f9-90c7-0daeefcb6d1f,41,12,11661.72,971.81,3.7376696182833684,6.880188790764331
68aede71-a703-465e-9848-b27cbda6ad5f,175,6,1798.4,299.73,5.170483995038151,5.70621285222791
68bcda24-0cd6-4e04-bf43-e22b9a203626,91,3,3336.78,1112.26,4.5217885770490405,7.015047926869754
68cf7370-b417-40c8-a277-9550515fe51f,106,8,6879.77,859.97,4.672828834461906,6.7580596606151175
68f9433b-14c1-4ffb-904e-c76b05d1bc31,83,5,3591.03,718.21,4.430816798843313,6.5781533873989
68fadf1d-c60e-47b1-812b-69d9bfed27d9,77,9,6658.33,739.81,4.356708826689592,6.607744182160946
6910fff7-7ad3-4f55-a6b3-c7ee613e1fd0,79,3,1115.41,371.8,4.382026634673881,5.921042082811436
693843d6-5b57-4db6-9acc-15eeec22d06f,32,6,3761.93,626.99,3.4965075614664802,6.442524242774538
694433fa-7f08-46d7-9883-83dd68a456df,24,8,7770.780000000001,971.35,3.2188758248682006,6.879715821950891
697b8dd0-192e-4bad-b69f-7553502c0eef,51,8,6113.59,764.2,3.9512437185814275,6.640137237566098
69837d36-76e3-4ce6-b115-caf55f6a309e,463,1,672.81,672.81,6.139884552226255,6.512948172061492
6992334f-8d31-4d21-8fb4-3f9277577ae4,8,11,5899.24,536.29,2.1972245773362196,6.286537985985178
69cdd444-a13c-4c0e-8571-585058cf90a9,16,9,5132.96,570.33,2.833213344056216,6.347966976166878
69ce3568-0d8a-4746-b3ce-daed5f2dc4d0,142,4,2114.47,528.62,4.962844630259907,6.272159768260196
69e3f269-9cc3-4805-af1e-aa39706ad4c3,10,11,5757.33,523.39,2.3978952727983707,6.262235682295059
69feaf83-d37d-4ed0-8bb2-f691aa828ab8,173,4,4802.79,1200.7,5.159055299214529,7.091492499917254
6a0548b8-8f1c-47f6-a920-f81c8683ee77,8,7,6906.29,986.61,2.1972245773362196,6.895287882976667
6a558c74-2a71-4373-9bde-30f004f9dc3f,23,3,3563.81,1187.94,3.1780538303479458,7.080817432843912
6a7a5455-94eb-4d1b-9caf-2c3b3f780929,14,11,8969.73,815.43,2.70805020110221,6.704941176953344
6a838b59-d636-4fa2-86ba-8898c6955df4,65,6,5872.01,978.67,4.189654742026425,6.887215780262882
6afb037c-53b5-454c-aefd-f838788377ee,110,6,4196.59,699.43,4.709530201312334,6.551694432161452
6b113775-554a-4999-8311-ff284f36ceb8,74,8,7870.79,983.85,4.31748811353631,6.892489345311704
6b27f591-e01d-497f-80f3-98bf80f9d51f,355,2,1966.08,983.04,5.87493073085203,6.891666546632552
6b3b84e2-2b0a-4c41-a21d-9027d6a82f68,103,7,4755.2300000000005,679.32,4.6443908991413725,6.522563275713528
6b4ef2b1-01d3-4ec7-a7b5-0558d5393b58,7,13,10902.15,838.63,2.0794415416798357,6.73296131860875
6b59a47c-9667-4604-938c-c2d4491e427f,35,10,6660.65,666.06,3.58351893845611,6.502879996892402
6b61ce46-42f1-42a4-9d9e-a0909d61dc62,18,9,5003.53,555.95,2.9444389791664403,6.322475469291199
6b69f3c1-1099-4419-9b55-0ec2f9a3c1b5,388,2,775.1099999999999,387.55,5.963579343618446,5.962421861655251
6bb7abe7-35f8-4cc8-98f0-f471ed5ee05e,64,12,11959.2,996.6,4.174387269895637,6.905352394365827
6bc02957-82ac-4150-83a6-f4de6beeb39b,343,3,2853.92,951.31,5.840641657373398,6.858890612037442
6bd4eb79-e0a1-44b9-9fb5-e28bcc3f255d,463,2,1374.25,687.12,6.139884552226255,6.533963241328839
6c09ca97-7f0d-435d-8000-351c34e6924d,67,5,5063.23,1012.65,4.219507705176107,6.9213129569142025
6c1a1638-1a0f-4ff2-ad22-58cdf1e23fd6,441,3,3501.97,1167.32,6.091309882077698,7.063322098467272
6c20a8cc-e890-4e61-bb14-6907e6e13bab,675,1,30.78,30.78,6.516193076042964,3.45883716110857
6c2776ca-d71d-4b73-9323-d845b082e4a4,170,2,253.55,126.78,5.14166355650266,4.850310035174197
6c2c1366-6667-42e1-a14d-3709552d5611,520,2,3030.9700000000003,1515.48,6.255750041753367,7.324147138779224
6c3f0818-b16d-4a8f-a687-4b4f3e7fe359,69,8,4762.650000000001,595.33,4.248495242049359,6.390794205110063
6c4527b5-4551-4a9a-8e40-afec5be67a7b,114,8,3913.32,489.16,4.74493212836325,6.194731868417399
6c629793-8c39-4a47-bd7e-699761b5ea55,25,7,6302.42,900.35,3.258096538021482,6.803893639448047
6c639159-4f8b-4f4f-8b5b-677e3768dfa0,256,5,5198.29,1039.66,5.54907608489522,6.947610406236844
6c8a5700-479c-4689-befe-c2e7c839a033,73,7,4782.41,683.2,4.304065093204169,6.528250272543504
6ccefcbe-5b1b-4786-96fe-4d808a49d86f,41,2,2382.88,1191.44,3.7376696182833684,7.0837569070312725
6cd85992-8761-42da-9528-6e904505c21c,38,11,7533.09,684.83,3.6635616461296463,6.530629783603989
6d13caa9-64a0-4262-bd83-43dcbe702c1e,96,10,7290.91,729.09,4.574710978503383,6.593167814214369
6d3ea473-f387-49f9-b4bf-2a09c88814e1,84,13,8150.030000000001,626.93,4.442651256490317,6.442428695287364
6d558e73-2170-4d88-91f0-b241d732df38,108,8,4827.71,603.46,4.6913478822291435,6.4043354974767395
6d5b213e-7bac-4b68-8e17-767533cca18e,298,6,3432.71,572.12,5.700443573390686,6.351095118872347
6d88f1b9-c64e-4c74-8ea5-55c33662147f,76,3,1663.96,554.65,4.343805421853684,6.3201385996316555
6d8adaa3-997c-4d4e-ab12-568cf9a3b6e9,121,10,7355.76,735.58,4.804021044733257,6.602017851863907
6d8b3888-814e-4b74-b4c0-37700c8452e1,62,11,7584.06,689.46,4.143134726391533,6.537358042134466
6d8ccb7e-65a5-4b22-a58e-c5cb5d59a5b3,20,13,10632.32,817.87,3.044522437723423,6.7079253410953745
6dc6d3b0-4c00-43de-bdf1-21d2db5cce3f,327,1,708.88,708.88,5.793013608384144,6.565095941666364
6dd3ab76-c3ce-4324-a069-5d6f128fa455,4,12,10581.19,881.77,1.6094379124341003,6.783064691023096
6ddb3de5-7fed-4b4c-a578-6fe7ac0397de,25,8,6240.17,780.02,3.258096538021482,6.660600757706424
6de3fc15-b557-4161-b782-bdbb694e8113,195,9,7445.2,827.24,5.278114659230518,6.719302967457858
6df73521-adf6-4310-a9a7-8b6b2296e8b0,31,3,2559.56,853.19,3.4657359027997265,6.7501536514786205
6e121d6f-e558-4ce4-b07d-3055270b6b67,46,11,9008.78,818.98,3.8501476017100584,6.70927994971695
6e14ead1-53b4-4312-a57a-9d3825d79be6,48,7,4553.05,650.44,3.8918202981106265,6.479185297158876
6e219139-1fa2-47a0-9589-46e1ccd2d6cf,1,6,4541.89,756.98,0.6931471805599453,6.630657000070001
6e4bff8b-bab8-4629-af54-cc5d2434f9d4,33,8,4142.17,517.77,3.5263605246161616,6.251460625018581
6e51ed7a-62fd-45c4-85e9-654bfa50d7c3,686,1,923.12,923.12,6.532334292222349,6.8288419333391595
6e81d4c1-9739-4516-9231-c2ddbf0387cc,1,10,8236.96,823.7,0.6931471805599453,6.7150196838393095
6ec09d3b-50c6-41e0-96c5-d154f8621dad,2,6,2526.0,421.0,1.0986122886681096,6.045005314036012
6ecc8f3a-5ce6-48c6-ac2c-73089bd4bb22,302,2,1012.33,506.16,5.713732805509369,6.228826535659747
6ecfc3dc-1257-4d3e-b15a-7dab0ff92844,41,3,2356.61,785.54,3.7376696182833684,6.667643579437772
6ee11322-0973-405f-843a-d6efcf84b976,36,7,6564.66,937.81,3.6109179126442243,6.844613115816175
6f135561-9624-4f37-af94-0c9313205429,215,3,1404.89,468.3,5.375278407684165,6.151242222800372
6f16947d-09c0-4a0b-bee1-232821fbe1fd,58,1,395.52,395.52,4.07753744390572,5.982726481164697
6f4c9ae4-f262-4ec6-ba7b-fac13acc79f8,46,6,6287.63,1047.94,3.8501476017100584,6.955535409429676
6f54da3f-9765-44a3-999e-000057a325f9,58,6,6308.91,1051.48,4.07753744390572,6.958904563000692
6f6d05d9-6c92-45c1-89f3-53bbb0e45108,94,4,2020.24,505.06,4.553876891600541,6.2266552393328585
6f752bd7-642c-45e2-870a-47e00dc2ac59,11,3,660.81,220.27,2.4849066497880004,5.39938367528284
6ffb8385-a41a-4bbb-aa14-7eeb39197dbc,33,3,1660.14,553.38,3.5263605246161616,6.317850372188898
700bc0de-6e5a-40ce-b74f-c78a7b90d80a,30,12,11552.59,962.72,3.4339872044851463,6.870800795988371
701762d9-b650-4093-8366-57ea9e299517,376,1,462.85,462.85,5.932245187448011,6.139561224099281
704025dd-1831-459b-9daf-41ba98a68524,255,2,1000.81,500.4,5.545177444479562,6.217404185724193
707f23d3-2587-4bf6-9423-9c13510ed7e1,440,2,974.77,487.38,6.089044875446846,6.191093791357123
70b1c3ec-7e23-424e-94fe-9eb89b91cd29,21,5,4555.07,911.01,3.091042453358316,6.815650954926498
70d6e4f2-9ad6-434f-942b-81668a53d025,60,8,5941.87,742.73,4.110873864173311,6.611678065741974
70fdcb05-1cd5-4ef9-a2ce-fefff9323b06,12,6,3999.53,666.59,2.5649493574615367,6.503674212646135
7122b67c-41b0-4b12-80b2-bd31dfbc72f9,270,1,2057.35,2057.35,5.602118820879701,7.629659969961279
715b80cf-5d96-47ec-94aa-8ee7a0433611,317,3,2373.08,791.03,5.762051382780177,6.674599269884921
717610fd-b0cf-47ca-a75c-41dbafeacf28,16,10,11194.95,1119.5,2.833213344056216,7.021530293240982
71853df8-50ac-449b-9835-3b0594411c5a,37,10,6801.67,680.17,3.6375861597263857,6.523811907889211
719b1f48-dfac-4304-992b-fac6e7f8b0dd,8,7,4136.49,590.93,2.1972245773362196,6.3833883846494786
71a26878-b849-40be-96c2-ddbd257bcdf8,36,11,7736.62,703.33,3.6109179126442243,6.557246996329082
71ae5fbf-4219-4ee4-9fb1-55864598abba,26,7,8618.13,1231.16,3.295836866004329,7.11652400579094
71b22728-0b3b-4ba6-9924-8db945367e0c,313,2,546.91,273.46,5.749392985908253,5.614805530841487
71ecb969-45fe-485e-a3ed-e66caa9f05f9,155,11,9180.34,834.58,5.049856007249537,6.7281260944988865
721692e4-65fd-4690-8215-cafa7cd8086a,2,2,691.41,345.7,1.0986122886681096,5.8484598526909775
7217b9c6-41b7-4436-961e-52d32b807879,215,9,6126.76,680.75,5.375278407684165,6.524663021725698
721d836f-5817-4bb9-abb9-3f973127d940,6,11,7446.82,676.98,1.9459101490553132,6.519117788980232
722af4de-1ac0-41a3-b346-9432beff477f,70,8,7840.64,980.08,4.2626798770413155,6.888654005679736
722bbe04-316a-462b-b481-e8e31226268e,15,9,8025.509999999999,891.72,2.772588722239781,6.794272981877445
7250fac3-83e2-498e-98ee-e612dac510ed,294,5,3409.61,681.92,5.68697535633982,6.526377722403033
7251798f-df04-4e77-b80f-6c06e4565215,29,6,5650.139999999999,941.69,3.4011973816621555,6.848737490517264
72752a86-8ee8-4bfd-a4d4-574da0049786,47,8,5953.17,744.15,3.8712010109078907,6.613585540394801
72b80755-7255-472d-b3a1-48e561a6fce5,501,3,872.19,290.73,6.218600119691729,5.67582871697455
72d558e8-1bf9-4d64-8b6c-a826c6e14925,99,5,5491.74,1098.35,4.605170185988092,7.002474375039969
72d6d17a-40f0-4cea-b02b-d4d2db982c30,375,6,6595.83,1099.3,5.929589143389895,7.003338148875867
72db5c6c-f6e9-45b0-8a2f-a49397479f74,119,7,5976.52,853.79,4.787491742782046,6.7508558247336055
72e236d2-d885-4eca-aa60-bc3eaa600eef,131,3,2540.79,846.93,4.882801922586371,6.742798085214886
72f27b58-1986-4cdd-a113-905dfe9463d1,46,10,8591.31,859.13,3.8501476017100584,6.757083540614308
731b4d77-5e44-49e4-a336-6e2dae163312,185,10,5838.63,583.86,5.225746673713202,6.371372502351839
731f1387-1057-469b-9d05-adbbf588a05f,8,7,6521.16,931.59,2.1972245773362196,6.837965661606031
732a80f8-006b-4728-8710-dfd30802dd7f,90,4,3909.22,977.3,4.51085950651685,6.885816371463383
732f5901-3e71-422c-adff-fb8a3072e176,35,6,3653.85,608.98,3.58351893845611,6.41342616974461
736cb53a-9149-4e7e-8958-f03c473a9d36,311,1,185.13,185.13,5.7430031878094825,5.226445354310242
7372e841-b135-45d4-badd-fcde879ee1b7,4,12,9853.09,821.09,1.6094379124341003,6.711849878113786
73741ab5-9e6e-4072-9eb3-c4824b263b44,187,7,3733.25,533.32,5.236441962829949,6.28099491041738
73c7fe8f-fa88-40bb-8494-dbca78e23fd7,8,8,6593.49,824.19,2.1972245773362196,6.715613662849313
7409a828-7fd9-4880-bec0-f300315be0df,8,4,3848.9,962.22,2.1972245773362196,6.870281838458586
740aadeb-07cf-4224-aeec-fc9846cf58c2,438,1,101.86,101.86,6.0844994130751715,4.63336884034677
742f94cb-b0c1-4c97-8af6-63e7b2d5d884,14,5,3604.78,720.96,2.70805020110221,6.581969735696048
7431b166-b982-4be0-96e2-dd42999b4f09,52,8,8875.970000000001,1109.5,3.970291913552122,7.012565643334482
743b5b5b-8221-4d6c-8c2a-84d7fd12ebaf,338,1,539.08,539.08,5.82600010738045,6.291717276733615
7440505c-663c-4370-9a4c-118a1a7a4d79,80,10,8024.299999999999,802.43,4.394449154672439,6.68889006252749
744f79e2-70d4-4f4b-8c07-dfd11c07814a,112,2,3142.94,1571.47,4.727387818712341,7.360402910491179
7453d399-259e-49c1-bc68-839bd2a17ae8,12,3,2965.51,988.5,2.5649493574615367,6.89719976504262
74589d3e-a2a0-4ac1-af8b-cd1861bb9c4b,103,6,5156.38,859.4,4.6443908991413725,6.757397397393575
74a6cb3f-064b-461e-bb0f-36f01cc0abcd,123,4,4427.31,1106.83,4.820281565605037,7.010158425932816
74d110d8-5e2c-40e4-8e14-880ff4636539,94,5,5464.23,1092.85,4.553876891600541,6.997458862063915
751f17d7-2485-49b8-80b7-7ac096812ff8,78,11,6737.4800000000005,612.5,4.3694478524670215,6.419180264150966
754cd980-9e63-463f-8c42-6436bd713929,82,1,731.49,731.49,4.418840607796598,6.596449688920901
754e50a5-f82e-4026-b32f-f313398fa038,48,10,8956.2,895.62,3.8918202981106265,6.798632137963742
755822fd-b5f4-45f2-93a2-82ac99ebcc90,221,8,5203.56,650.45,5.402677381872279,6.47920064764894
757b4755-e49d-4a7d-ad6b-e02840605857,80,9,6814.01,757.11,4.394449154672439,6.630828493847176
7594e795-c939-4dd8-9447-dc27026eee91,358,1,92.01,92.01,5.883322388488279,4.532707014254376
759dbee7-2cb0-4571-acee-f3fe5ea3af50,428,3,2112.17,704.06,6.061456918928017,6.558282905573905
75e556b8-f54b-4892-977d-c74b2551a217,12,9,9009.54,1001.06,2.5649493574615367,6.909813160091581
763e33ce-b7d4-49bd-9cab-e2eab68aa5ea,100,3,2587.3500000000004,862.45,4.61512051684126,6.760935992030679
7691b5a8-8fa1-4f8e-9e58-ec53bd973b49,135,4,3197.04,799.26,4.912654885736052,6.684936674866867
76a58614-cf40-442c-a70c-faae68c80e16,26,6,3538.34,589.72,3.295836866004329,6.381342131874432
76fa268e-6517-4753-9043-ce9252938ee9,135,6,2101.17,350.2,4.912654885736052,5.861355861760962
7709ae24-ac3a-49b2-908c-41ce8d9f245f,80,11,8521.380000000001,774.67,4.394449154672439,6.653727172003547
775d2907-e258-45b7-8725-9b983205df08,58,6,4536.0,756.0,4.07753744390572,6.6293632534374485
77f9c72c-5865-4e0e-a170-daa25ab7d657,232,10,4684.05,468.4,5.4510384535657,6.151455283416923
78133574-8932-4f75-91a2-ae2267d4faa3,14,5,2325.52,465.1,2.70805020110221,6.144400203378695
78294401-413a-4a2b-85ee-df26e000d271,8,9,7759.5,862.17,2.1972245773362196,6.760611658937752
785c2c12-4db3-4a90-8407-6f5e537a6ff0,117,6,7485.889999999999,1247.65,4.770684624465665,7.129818246676103
785fbcca-de9f-4901-bc73-3b74897757a4,24,7,4838.24,691.18,3.2188758248682006,6.539846037400407
787255f9-7c78-441f-8ca0-ee0aff1e390a,143,6,3731.39,621.9,4.969813299576001,6.4343859922601
7891d96e-9910-4148-9f23-9e4c0c35dc98,187,4,3239.13,809.78,5.236441962829949,6.69799674727805
78a7eace-ddb0-4a75-af76-8211c1dc8fef,261,4,2294.2,573.55,5.568344503761097,6.353587125703642
78abf35e-911e-4df3-b6e5-e63f07738eeb,180,7,6079.32,868.47,5.198497031265826,6.7678838306114155
78b7460a-8916-49c5-9b5f-75e8bf405f38,341,1,499.23,499.23,5.834810737062605,6.2150679926546255
78e4dbde-a693-4154-b7f9-f24ea89e7f48,30,8,3849.09,481.14,3.4339872044851463,6.178234528307833
78f8d397-24e0-49eb-ae75-a86e118491c2,709,1,488.35,488.35,6.565264970035361,6.193077979871829
78f905b1-570f-40f5-9554-394fe9861fac,41,6,4045.2,674.2,3.7376696182833684,6.515008943281748
78ff0e1a-e552-4b03-bc49-d182e5545453,87,8,8681.79,1085.22,4.477336814478207,6.99045905824655
7905d296-b6dd-43f4-b34a-78cf9ca43507,190,7,5828.03,832.58,5.25227342804663,6.725729678388825
79256d7a-86e0-489e-a775-54ccf5fc2657,107,9,7557.13,839.68,4.68213122712422,6.734211088159212
795f06fb-0a05-4d48-8815-eaf17166e8f6,7,6,5061.11,843.52,2.0794415416798357,6.738768418619882
