clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label,future_revenue,predicted_clv
2dcb0ffa-f6cb-4d77-a04f-f8dfb2bffdbd,373,2,1520.29,760.14,5.924255797414532,6.634817309404113,3,-2.0918473841811616,0.4178145234898267,New Customers,4051.4742857142865,4861.024715476187
2deeebd6-eb5f-4846-8065-9ff8b881d2d0,41,7,5757.42,822.49,3.737669618283368,6.713551406253133,1,0.4218691378420764,-0.2644334539722867,Loyal Customers,4051.4742857142865,4577.610048095235
2e0d6b56-d89d-4a32-9fdb-2e31b35ff8e5,49,6,7069.04,1178.17,3.912023005428146,7.072566080134512,1,0.4410147337156157,-0.0684360910360704,Loyal Customers,4051.4742857142865,4570.476366190473
2e10c600-3918-44a9-8aa3-b8acd854cefb,142,9,7233.14,803.68,4.962844630259907,6.690444682860371,1,0.6332967033944538,0.9266482431475608,Loyal Customers,4051.4742857142865,4407.042770049948
2e49860e-add0-47b3-aa17-e58947de6d8f,105,9,10042.13,1115.79,4.663439094112067,7.018213777813291,4,1.297020323109402,1.0344134534971683,Loyal High-Value Customers,4051.4742857142865,4492.354869675323
2e5686e5-9e14-486b-92fa-dc981fe6fada,28,5,2455.15,491.03,3.367295829986474,6.198539690243127,2,-0.4571198274593002,-1.0575118679487592,"Moderate Spend, Low Frequency",4051.4742857142865,4840.084028296703
2e5bed96-a903-443d-9933-cefd26cb5f69,45,13,10127.97,779.07,3.828641396489095,6.659383659246666,4,2.326323378605188,0.760597248729709,Loyal High-Value Customers,4433.5425,6446.565656320345
2e67b63f-231f-4a76-96eb-14c5627992a9,48,13,8455.0,650.38,3.8918202981106265,6.47909318926977,4,1.972184629126263,0.6147702426768634,Loyal High-Value Customers,4433.5425,4925.939787727269
2e813944-1b5e-4ee2-95fd-cdd94f4582a2,18,6,6874.08,1145.68,2.9444389791664403,7.044626089538707,0,0.7482647942352624,-0.7767530842803609,Loyal High-Value Customers,4433.5425,5137.172289805192
2e98a8c1-fe36-4e70-9940-1aef478f7a6b,470,4,3094.47,773.62,6.154858094016418,6.652372586525277,3,-1.5053711694998542,0.9148755845018262,New Customers,4433.5425,5043.31896738095
2eaf4860-ab8d-4d11-a799-b9f262f7d6eb,3,10,8417.76,841.78,1.3862943611198906,6.736705951226061,0,2.3250655620413667,-1.3973725202228398,Loyal High-Value Customers,4433.5425,4537.032519047615
2eb99cad-5855-41aa-af1f-8688d042792a,79,2,917.86,458.93,4.382026634673881,6.131074303990473,2,-1.6599291865709545,-0.7444056145220197,"Moderate Spend, Low Frequency",4433.5425,5179.019897857143
2ec1efe2-efdf-497c-a711-6170f0678c78,482,1,317.41,317.41,6.180016653652572,5.763339860512214,3,-2.600133553526518,0.3850224822484364,New Customers,4433.5425,4468.70673768398
2eed20f2-d0bf-4964-940c-364662a9ebc4,362,5,3453.65,690.73,5.8944028342648505,6.539195706069815,3,-1.1626136674964656,0.8482035618117005,New Customers,4433.5425,5007.026830497832
2f16486d-c61b-4bbe-9b65-731ae5ad103f,529,1,894.9,894.9,6.272877006546167,6.797828799603533,3,-2.518880305333462,0.5166706956599528,New Customers,4433.5425,6284.813871017315
2f4f193f-c9c9-4059-b143-a5b480bddd19,43,3,1344.91,448.3,3.784189633918261,6.107690816076114,2,-1.1831152473259072,-1.0425775654449003,"Moderate Spend, Low Frequency",4433.5425,4951.3214983766175
2f541e34-e3e9-4acb-b606-29f2db89d9ff,640,1,907.86,907.86,6.46302945692067,6.812191066914349,3,-2.5842867361876856,0.6529822565568222,New Customers,4433.5425,5238.84691257576
2f5568fd-f3f8-437b-bc10-baf40c3f8457,13,2,1885.15,942.58,2.639057329615259,6.849681151887105,2,-0.8451598101562321,-1.870106593462037,"Moderate Spend, Low Frequency",8398.349999999999,7770.28964619047
2f6ff452-e07f-4a46-a9d3-9c463362d7e3,138,3,2847.17,949.06,4.934473933130692,6.856525140494948,3,-1.2965918807007415,-0.0557498099847898,New Customers,8398.349999999999,7480.193934350641
2f9d4ec5-d30f-483f-8dd4-5e669d679a4b,2,10,7262.77,726.28,1.0986122886681096,6.589311547813603,0,2.199005794341816,-1.732969675656156,Loyal High-Value Customers,2481.81,6427.530313571431
2fcfff5e-873b-4abf-a743-36f51471c069,80,13,9353.29,719.48,4.394449154672439,6.5799176565532616,4,1.9705326286780247,1.0735339416413716,Loyal High-Value Customers,2481.81,3570.4621185714273
2fdf5290-034e-4d4e-bbe7-87fbd8c03852,212,2,1140.96,570.48,5.3612921657094255,6.348229486996957,3,-1.9657782380103723,-0.0245989958558646,New Customers,6176.099999999999,4882.865163722941
2fee92e6-602d-4905-95d9-f9df6025a7c7,4,3,1576.0,525.33,1.6094379124341005,6.265928392445249,2,-0.3598963058754371,-2.5583365474859225,"Moderate Spend, Low Frequency",6176.099999999999,5876.931384427236
301a3a61-443c-4fa2-b275-f5faee32d4db,138,3,2222.16,740.72,4.934473933130692,6.608971813459182,3,-1.4204580933756734,-0.1269665165661385,New Customers,6176.099999999999,5958.717567857136
30217331-b905-4d71-8720-eea4a71b4840,337,2,556.26,278.13,5.823045895483019,5.631677623121245,3,-2.246721439187249,0.236201479917205,New Customers,6176.099999999999,5648.7682343939305
3029c0cc-c287-4831-a27d-7794164fb5af,124,6,6451.77,1075.3,4.8283137373023015,6.9812845122702525,1,-0.0088692114460302,0.5109599667094232,Loyal Customers,6348.714000000001,6071.401537229436
3032f5d7-e56d-4ef2-bfa3-21362d8339f7,234,6,2776.74,462.79,5.459585514144159,6.139431863571309,3,-0.9628611521070248,0.5398363023490947,New Customers,6348.714000000001,5674.718260606061
305a193b-eb4c-476a-ba94-2c7ef8e94983,335,8,6330.9,791.36,5.817111159963204,6.675015833994481,1,-0.029359030358004,1.3525058344430128,Loyal Customers,6348.714000000001,6015.136425432899
3061e300-fc0f-41cd-986c-53ed2f738e42,25,9,5765.3,640.59,3.258096538021482,6.463949470395929,0,0.9518021180131854,-0.4494211919741734,Loyal High-Value Customers,6348.714000000001,5748.09743333333
30a233bb-b9d5-4a9a-af30-c09fb18ed8fa,235,1,922.68,922.68,5.4638318050256105,6.828365691312623,3,-2.2241607914860357,-0.0538482189388572,New Customers,6348.714000000001,5982.9853974025955
30ee9503-bd54-4ecc-a005-44f08b2e09d2,13,12,11063.15,921.93,2.639057329615259,6.827553391973575,4,2.758439543467905,-0.0534505922835953,Loyal High-Value Customers,6348.714000000001,6151.553014285714
310193d0-c2d8-4dbd-b0cd-57fe5c034ea2,706,1,442.1,442.1,6.561030665896573,6.093795478205444,3,-2.7116253932309347,0.6694027650518127,New Customers,6348.714000000001,5558.77366863636
3120eefd-833a-4cfa-aee1-447e4d29ba2a,398,5,5888.57,1177.71,5.988961416889864,7.072175899119501,1,-0.7138568738744908,1.192700659047122,Loyal Customers,6348.714000000001,6070.869571666665
31344fec-2ae2-4910-8cf9-12aa335d0b1c,335,3,1545.96,515.32,5.817111159963204,6.246726728303652,3,-1.8699906389976055,0.4218514686955553,New Customers,6348.714000000001,5463.413362056278
31506d48-de54-4091-9674-31c76c772cc5,498,1,614.52,614.52,6.212606095751519,6.422467439003985,3,-2.5529014044200835,0.4419854384363599,New Customers,6348.714000000001,5651.477319480516
316a410f-0021-47cb-b510-c4a097998cb5,41,13,13671.84,1051.68,3.737669618283368,6.95909457231172,4,3.061177549172444,1.0998961847171889,Loyal High-Value Customers,6348.714000000001,6490.979245714285
31b880fb-5e94-4111-9b25-ffb73ccc61ad,125,7,5224.78,746.4,4.836281906951478,6.616600517051383,1,-0.0764181249610154,0.453887802933652,Loyal Customers,6348.714000000001,5749.506669999998
31d6c57c-7b74-49a6-b88e-16303913c82f,33,7,2406.1,343.73,3.5263605246161616,5.842761501937652,2,-0.1667668754233659,-0.7961360594311054,"Moderate Spend, Low Frequency",3852.12,5585.63258619048
31da3d2f-8224-453a-90e1-5cf85e8246b2,61,3,1347.1,449.03,4.127134385045092,6.109314247208909,2,-1.3052756406620485,-0.799149992862522,"Moderate Spend, Low Frequency",3852.12,4465.352271428569
320bc3cd-75cd-47f2-81b8-3e21b5f08554,158,5,3759.79,751.96,5.068904202220232,6.6240121055389976,3,-0.8068462964429273,0.2977354202708289,New Customers,2602.1657142857143,5342.451573095237
3241cfcd-ebc0-47fc-b5b7-f242df3b597f,42,6,2667.52,444.59,3.7612001156935615,6.099399246709551,2,-0.3773751717766966,-0.6769135923784176,"Moderate Spend, Low Frequency",2602.1657142857143,4507.290585504495
32423ac8-a669-44ad-bb70-10c5be02899d,20,5,2505.1800000000003,501.04,3.044522437723423,6.218679797792245,2,-0.3318211004566484,-1.2806859674494098,"Moderate Spend, Low Frequency",2602.1657142857143,3390.493629953377
32922daf-6e85-4612-b0cf-1df42d4f6d26,23,6,6101.93,1016.99,3.1780538303479458,6.9255853738795095,0,0.5117263373536574,-0.6990821395402183,Loyal High-Value Customers,2602.1657142857143,3170.922216017313
32aa8382-246a-49e3-b206-b40105a79346,101,12,13326.45,1110.54,4.624972813284271,7.013501720161129,4,2.497070085614628,1.6126299030884717,Loyal High-Value Customers,2602.1657142857143,3397.2854045670956
32bc9246-5ac5-4e1c-a5ca-2da14a809fa4,118,1,1067.55,1067.55,4.77912349311153,6.9740578682362,3,-1.9506834733261915,-0.5228595186889199,New Customers,2602.1657142857143,3578.254900476185
32bdf98a-d375-417a-8dee-6df30f041c64,217,7,7186.83,1026.69,5.384495062789089,6.9350688441175965,1,0.1164534982098294,1.066184819607106,Loyal Customers,2602.1657142857143,3511.921067943721
32c6bbdc-cb18-4829-8daf-76e724d170f9,80,4,1703.82,425.96,4.394449154672439,6.056690332025689,2,-1.151670626855165,-0.491866886115715,"Moderate Spend, Low Frequency",2602.1657142857143,3795.874452056272
32f9d460-e896-455c-8dca-7f1b2610334c,43,13,12467.33,959.03,3.784189633918261,6.8669645339736105,4,2.8058346466886097,0.9956351926028808,Loyal High-Value Customers,5388.120000000001,7040.243965844154
332c035a-73d2-4a78-8758-cb3e34fdd513,170,3,1189.48,396.49,5.14166355650266,5.985169776545233,3,-1.699182730454129,-0.097719452459542,New Customers,5388.120000000001,6181.077502792207
333d8aad-d070-4dd0-8215-6c6d907f481f,297,11,8473.73,770.34,5.697093486505405,6.648129262090512,4,0.973619723596274,1.7428281917005004,Loyal High-Value Customers,5388.120000000001,5575.846873333333
334663ff-df44-4be2-889e-b2e76a5c3ec2,54,9,6653.41,739.27,4.007333185232471,6.607014984516082,1,0.8599763253698308,0.1830491912601024,Loyal Customers,5388.120000000001,5260.528632489174
33645efa-0a16-4e2c-8900-8c06478352a5,67,1,296.95,296.95,4.219507705176107,5.696925687192988,2,-1.9033540721028517,-1.0074823458652036,"Moderate Spend, Low Frequency",5388.120000000001,5813.916114999999
336bbecf-f9d9-4d86-ad37-6a4c957e6b1f,24,7,3388.98,484.14,3.218875824868201,6.184437509077075,2,0.1379413119747699,-0.9021756225157164,"Moderate Spend, Low Frequency",5388.120000000001,5596.552937948719
337d739f-e88f-416f-ab84-14bbd706b6a6,48,6,5450.55,908.42,3.8918202981106265,6.81280703367162,1,0.1274798802008581,-0.2671802830641272,Loyal Customers,5388.120000000001,5378.044053809522
338b4d07-4b25-4ef5-9cf7-352ca835f09b,347,1,278.83,278.83,5.8522024797744745,5.634182275926246,3,-2.490593844800206,0.1481773663726702,New Customers,5388.120000000001,4735.889423030308
33aa9f58-1e9f-4e41-9620-7692c0fdd813,152,6,4594.99,765.83,5.030437921392435,6.642265134036853,1,-0.449105497317565,0.4427131900312538,Loyal Customers,5388.120000000001,6637.273854134196
33d0fdbf-25b1-4bee-8338-7a436494defa,52,5,3871.89,774.38,3.970291913552122,6.653353231765155,2,-0.3919028154646315,-0.468504227998001,"Moderate Spend, Low Frequency",5388.120000000001,5375.376291017321
33dccb4a-4bf4-4b53-aed1-3bccd9995dea,73,9,7712.18,856.91,4.304065093204169,6.754499198881191,1,0.963731850750756,0.514099698145597,Loyal Customers,5388.120000000001,5440.676029761903
33e241cf-18b0-424a-a606-5143a6d82712,96,8,2854.71,356.84,4.574710978503383,5.880085959124592,1,-0.2741521217775425,0.0754405343225129,Loyal Customers,5388.120000000001,6064.6561110822495
33fb35b8-3cce-421d-9409-b83230be5f37,3,11,8821.98,802.0,1.3862943611198906,6.688354713946762,0,2.583642790718141,-1.2742267456534653,Loyal High-Value Customers,5161.755,5325.220752987016
3417400c-50dd-4eed-ae63-6b04195e1935,20,11,9306.73,846.07,3.044522437723423,6.741783335865274,4,2.086935652340973,-0.0431621978711248,Loyal High-Value Customers,5161.755,5371.225074285717
341801a1-f0bb-4d24-a6ed-d52cd36ddd6b,34,9,7330.93,814.55,3.555348061489413,6.703862732260039,4,1.1558228119585083,-0.0602481161663133,Loyal High-Value Customers,5161.755,5230.475047683988
34282962-bff3-4b56-a6aa-17da2c71ef88,138,7,11603.21,1657.6,4.934473933130692,7.413729152017103,4,1.152575533678947,1.2503042134895868,Loyal High-Value Customers,5161.755,5226.20393435065
343a9e4e-3729-4bae-9690-d35a5b9e56d9,691,3,1051.32,350.44,6.539585955617669,5.862038999667524,3,-2.226286944455784,0.8777880214162149,New Customers,2904.84,3753.600619069266
34402973-67a2-44ba-9126-66c5767645c0,1,4,4549.68,1137.42,0.6931471805599453,7.037396615138535,0,0.7354552884712556,-2.7921447218621127,Loyal High-Value Customers,2904.84,3866.3012357142893
345c0575-d6ed-4916-bdb6-6a99fbab5417,75,9,6692.04,743.56,4.330733340286331,6.612793439877455,1,0.7520244302333693,0.4167700762723695,Loyal Customers,2904.84,3477.322119523812
347c6f36-c4c7-4813-82ff-be8f9d190ac4,225,5,3214.69,642.94,5.420534999272286,6.467605554062111,3,-1.0405751879323528,0.4849612560559942,New Customers,2904.84,3326.252018333336
3481671a-653f-4424-a0ee-1994fbbab55b,178,6,2488.26,414.71,5.187385805840755,6.029987901778734,3,-0.9227281372320464,0.3139519084196621,New Customers,2904.84,3847.699709047621
3490956f-01e4-4f52-9178-3135e9e92d8d,53,5,5263.4400000000005,1052.69,3.9889840465642745,6.960053568193171,2,-0.1228035660262479,-0.2966898234835177,"Moderate Spend, Low Frequency",2904.84,4211.7560157142925
3490e2f2-72d8-49d5-b4fd-19870298af41,9,10,5961.73,596.17,2.302585092994046,6.3922018299759165,0,1.510771067899452,-1.0274938004295728,Loyal High-Value Customers,2904.84,3767.3836616666713
3491956c-7ffe-4111-9a38-56d45ace585c,47,11,6878.07,625.28,3.87120101090789,6.439797555443322,4,1.3100995893946112,0.2662922809812688,Loyal High-Value Customers,6541.289999999999,6172.566757142855
349221ee-c6be-426b-bd5f-9c77c955f0fd,516,2,1408.47,704.24,6.248042874508429,6.558538170412559,3,-2.229754192192733,0.6346667589863626,New Customers,6541.289999999999,4267.739942857146
34937b66-838c-40c3-9d17-30cdf180383e,124,9,10696.46,1188.5,4.8283137373023015,7.081288329743012,4,1.3677585767534957,1.2258816680368592,Loyal High-Value Customers,6541.289999999999,5926.868112683979
34ae62ee-a768-4d08-ab9d-59377f57e0d8,32,7,4812.91,687.56,3.49650756146648,6.534602460341219,1,0.3208931044691461,-0.5430606969815155,Loyal Customers,6541.289999999999,5540.107193290045
34f1838e-fc0b-4aa8-be97-62c5cb9d2153,74,9,8208.95,912.11,4.31748811353631,6.8168563552653145,4,1.057384701547779,0.5802222134417199,Loyal High-Value Customers,6541.289999999999,6425.097826803194
34f29b2f-490d-441f-8ed9-906c75d2f813,209,7,6775.9400000000005,967.99,5.3471075307174685,6.876254291920075,1,0.0483873141586033,0.9928549434739026,Loyal Customers,6541.289999999999,6047.519676088908
353e35af-d471-4067-863a-4f9b8bc44a45,47,10,7567.47,756.75,3.87120101090789,6.630353515937912,4,1.268259000940488,0.2677589360554115,Loyal High-Value Customers,6541.289999999999,6413.822651038961
35523daa-d75a-4dda-ac03-3c25849a272c,24,5,3048.46,609.69,3.218875824868201,6.414589465442984,2,-0.2864794639419151,-1.095150070578411,"Moderate Spend, Low Frequency",6541.289999999999,6254.4606261904755
3572be45-7018-4966-a484-e3d084538a05,7,2,2273.3,1136.65,2.079441541679836,7.036720010263136,2,-0.5681861249421122,-2.222695759175083,"Moderate Spend, Low Frequency",6541.289999999999,6213.775927402595
3587115e-10dd-4c3a-9a89-d2c6f5d17139,5,11,6328.07,575.28,1.791759469228055,6.356593653693272,0,1.9444488786670215,-1.2708846169125634,Loyal High-Value Customers,6541.289999999999,6081.677020909089
3590158f-df30-4a57-b1d4-454f5427f68f,80,5,4875.900000000001,975.18,4.394449154672439,6.883646995638174,1,-0.3445512381898514,-0.0533375601179605,Loyal Customers,6541.289999999999,5982.319689761901
35bb437a-fb6a-4aa7-93dc-0b335fe85e15,661,2,1897.22,948.61,6.495265555937008,6.8560513739898,3,-2.221268463782604,0.8656599876298117,New Customers,6541.289999999999,6244.136210324675
35ff38f0-59be-410b-9a52-a91ed1fbc04f,49,11,5153.95,468.54,3.912023005428146,6.151753492037362,1,0.953815842189742,0.098783976706181,Loyal Customers,6541.289999999999,6189.081759249082
36156b14-58bb-42c7-a6e3-b01df9136b44,180,8,6587.610000000001,823.45,5.198497031265826,6.714716497346977,1,0.2426559845791597,0.9431047302504072,Loyal Customers,5573.868,5196.924514393939
36271306-fc8c-4c9b-b935-fd4479d9d44a,8,1,1917.75,1917.75,2.19722457733622,7.559429211335507,2,-0.8592223708834397,-2.256777289138816,"Moderate Spend, Low Frequency",5573.868,4945.284865454545
363716f8-d5c9-4ec3-86a9-aaf93adc88a4,407,6,3720.31,620.05,6.0112671744041615,6.431411593990203,3,-0.9730746219019504,1.0385421848441978,New Customers,5573.868,5936.948457575766
363be5f1-bbcf-4b6c-b480-45e9d4a35d45,266,2,1825.69,912.84,5.58724865840025,6.817655501425691,3,-1.9108505048414903,0.2136455549181872,New Customers,5573.868,5432.526013707962
366a135a-6369-44e8-a3f0-9a83ab920625,97,7,3261.32,465.9,4.584967478670572,6.146115101976891,1,-0.3757032651135934,0.0519574709843417,Loyal Customers,5573.868,5361.715061190477
36940089-964a-499f-8f17-8a53a815a2fb,88,6,4069.35,678.22,4.48863636973214,6.520945080971139,1,-0.3595974014241668,-0.0013658301265221,Loyal Customers,5573.868,5517.842739393942
36a980c2-7089-466e-bcba-ea931b848d59,224,6,5042.46,840.41,5.41610040220442,6.735079056039444,1,-0.4982896172660944,0.7671687836751877,Loyal Customers,5573.868,5728.050918333337
36bcfa72-fe3d-44c4-ae7f-31829b49b5a4,22,12,13972.44,1164.37,3.1354942159291497,7.060793912143211,4,3.157546571067772,0.6300656632252823,Loyal High-Value Customers,5573.868,5738.794688961041
36c76d27-8d8d-4eaa-9ad9-6f66b9e08e87,21,10,8159.15,815.92,3.091042453358316,6.705541170848957,4,1.6644075052686913,-0.2180232705019302,Loyal High-Value Customers,5573.868,5550.637768881123
36f40bd2-8cea-40ca-acc9-73ab7451b57d,126,6,3944.56,657.43,4.844187086458591,6.489858213330882,1,-0.511429369139645,0.2365317579869282,Loyal Customers,5573.868,5422.65441136364
36f4bf7b-e88d-4f72-97ca-e3ced71ab146,152,6,5177.76,862.96,5.030437921392435,6.761526471436053,1,-0.3336105248202128,0.5091168637235349,Loyal Customers,5573.868,5751.553710641028
36feed11-fa54-4bb2-9d6c-47ac7bb366d1,148,11,8610.47,782.77,5.003946305945459,6.664115609962851,4,1.2485025062839497,1.2669066187341576,Loyal High-Value Customers,5573.868,5304.7307587729
37010ffc-06e1-487c-8374-9c8d18ff9bfb,131,12,9592.16,799.35,4.882801922586371,6.685049131992707,4,1.664830511539127,1.36995012145439,Loyal High-Value Customers,8287.547999999999,6909.77590636363
370daa70-871a-4274-a922-672535710021,33,7,5607.85,801.12,3.5263605246161616,6.687258222608833,1,0.4677648063608665,-0.4313129521258891,Loyal Customers,8287.547999999999,6990.18737738095
372abf15-b301-4121-abb0-29ff8d9eae28,391,2,651.1700000000001,325.59,5.971261839790462,5.788705561574039,3,-2.280895510398357,0.3521141496382639,New Customers,8287.547999999999,5623.4427619047665
379c1646-1b39-4281-ad4f-f60a8ecb44d4,88,7,7394.780000000001,1056.4,4.48863636973214,6.96356834380135,1,0.4779133149218252,0.4546369474228073,Loyal Customers,8287.547999999999,5726.902728961041
37d0c15c-6b07-4b53-8904-c6e6dfbfee60,115,5,3493.24,698.65,4.7535901911063645,6.550580210001723,2,-0.7469548180309517,0.0437780001978098,"Moderate Spend, Low Frequency",8287.547999999999,6879.761766666664
37d68077-175c-49dc-968a-7bc454314355,44,8,8953.26,1119.16,3.80666248977032,7.021226811228887,4,1.209034074352955,0.2257252254222238,Loyal High-Value Customers,8287.547999999999,7322.878073311686
37dbac67-bd87-4cc6-a51e-fc12ae111348,280,3,3254.36,1084.79,5.638354669333745,6.990063111629714,3,-1.4675140949269865,0.4897608527734364,New Customers,8287.547999999999,7409.595626320338
37dc62a3-d955-430f-bbdb-b4328ccedd83,190,11,7670.0,697.27,5.25227342804663,6.548605847451244,4,0.973346646377562,1.335830652516667,Loyal High-Value Customers,4710.1,5418.386666948046
37f110e6-2c0a-4b16-8cae-d6f02e21e8cd,81,4,816.54,204.14,4.406719247264253,5.323692672879265,2,-1.331900494338315,-0.5842673472340931,"Moderate Spend, Low Frequency",4710.1,6956.435344826837
