clientid,recency,frequency,monetaryvalue,avgtransactionvalue
b8c373ba-6065-40a1-a59b-fe956eac4a27,28,6,1959.01,326.5
b8d79baa-cd2e-44d5-a199-daeff09da04b,24,10,5490.58,549.06
b8fda1e8-f4b3-4550-92c0-a92c1af0cb53,374,1,270.8,270.8
b914ecbe-6a07-4ae6-9533-22bc698be63e,405,2,2045.52,1022.76
b91593ce-5e2f-4fb3-8937-cf2df2f85804,108,10,7574.27,757.43
b91d1eae-3ae3-4b32-9966-19a9458745d7,11,14,9505.32,678.95
b92bcc9b-4fdf-43d9-940a-e7bee3df8a5e,47,6,3882.59,647.1
b92f40ae-f5a0-4ce5-887d-5a1485061355,167,6,2926.02,487.67
b939e638-07f9-490e-806e-f9a41e5cf7bb,31,7,4465.27,637.9
b957598e-3aeb-46ad-b173-a568e9790afb,173,6,3430.93,571.82
b961e950-0579-470d-9ae2-ea4a2850f951,106,6,5156.53,859.42
b985d4d7-da0b-43d5-8617-4492f1aef6d1,48,3,2315.37,771.79
b987850d-0aad-4295-92fa-7bb3d85017bf,17,11,8693.79,790.34
b9940bbe-7b09-4196-b8b4-5269faf6951d,53,6,6642.24,1107.04
b99868e5-a240-48a4-ba1b-8e9abcde3237,205,1,517.56,517.56
b9a581ff-65f4-473a-b665-9bc6bd5fd67b,100,9,9206.95,1022.99
b9a771c4-4364-4109-b7cd-140e6c27f0bb,246,13,7171.53,551.66
b9b758ed-6ad6-4ff8-a8bf-f6b0f490f7d6,15,6,5566.35,927.72
b9bd737f-5ee6-41b1-92c5-8c089f049b9e,202,1,71.19,71.19
b9e46e7c-346a-4190-87a6-2ba59b13e178,1,13,6975.74,536.6
ba623998-7046-4fc0-9be8-e40e921e1f48,28,3,1877.6,625.87
ba68cd95-24d0-464c-a74b-370cb8de5d50,35,11,7539.88,685.44
ba69fac1-22d9-40c7-ba98-97cb419b9b5b,21,3,2509.5299999999997,836.51
ba871065-7f5b-4d72-9e2c-4e21a052fa60,3,7,5206.66,743.81
ba887d8d-13b2-4481-8442-6697535376cf,674,1,321.96,321.96
bac2983b-5a75-476e-82cc-d660377ae377,8,10,6194.77,619.48
bacba4b2-8b7b-4557-8505-f1789d086cd2,7,7,7177.49,1025.36
bacfed07-af90-4e37-9cbc-6dce4cee8509,53,8,3280.54,410.07
bae832c9-6b9b-4922-9776-d9765092544b,60,4,2630.66,657.66
baf57247-18c3-42dd-a036-09ed16037dd1,665,2,2761.6400000000003,1380.82
bb16b451-8304-4307-867c-da088d9b9ef0,169,7,6263.63,894.8
bb1b092e-b07a-46c7-abe0-5e97069e086d,18,7,5426.88,775.27
bb2d6567-7e97-4719-8a9c-f1a4e45e87e8,21,14,7023.86,501.7
bb5f4944-8d7c-4782-a89a-a25e31d210d1,119,5,3164.4300000000003,632.89
bb68c7b0-4cf2-4e11-afa5-e3bcf13840b7,35,5,3180.55,636.11
bb694fbd-7ce3-49a0-bec0-3af1dcec9398,52,11,7239.23,658.11
bb6cf34f-2b4c-45a4-b6ab-a3f24083d77b,34,5,2539.73,507.95
bb7101a1-4f6b-496e-af7e-b6bd9b7ff4d3,38,11,8127.1,738.83
bb759272-ec06-4b67-94c2-1100ad12a3bc,79,8,3916.4300000000003,489.55
bb9f0fc5-970f-4e90-895c-90ceb628f9be,93,5,3216.94,643.39
bbc2bc66-b90b-4548-a28a-5796ae925f84,572,1,811.12,811.12
bbca722c-98d8-408d-ab47-f93b9a05c3d9,122,11,8795.15,799.56
bbfbb27d-44b2-4908-86a5-643fbda22f39,2,6,8696.93,1449.49
bc414548-9217-4838-9c8f-e4b078c4bb19,6,6,2663.02,443.84
bc428181-e00b-42da-ba68-7c24b67276c3,80,8,6065.68,758.21
bc6457a9-42e7-4048-b2d2-ac143910c647,370,3,1737.0,579.0
bc8af357-81d8-408a-bc32-4f9180294a45,1,5,3129.52,625.9
bc9b4093-842f-4b94-9986-b0551863bdc2,123,9,5912.5,656.94
bca6207e-040a-40b4-bd57-48f4771008c3,83,7,8381.82,1197.4
bcae761d-396c-4112-bef0-3b6fa5df735a,282,7,6336.51,905.22
bcd3dddb-2d9f-4513-b5f6-e448363015bd,288,3,4031.17,1343.72
bce7b0fb-5e9c-42c7-a4be-e6d614070903,39,3,3204.44,1068.15
bd2b9fdf-e4aa-4f00-af17-f1347569e851,17,11,9873.36,897.58
bdca874a-9aa1-4b75-9049-8a85eaaac381,69,12,9812.17,817.68
bdcddbb1-775d-4969-920d-cc9cdc2f65e9,282,2,1590.16,795.08
bdda8a25-d5d8-4aff-9b77-ac0cb2baee2c,64,1,344.94,344.94
bdde69d3-a9bc-4a12-856e-d8e1abaf454f,360,4,4037.2700000000004,1009.32
bde03e60-c0b4-430a-8543-52fc6ccc8aee,143,3,3419.42,1139.81
bde04aaa-1632-4077-af49-6bac8f4a2223,127,8,8221.87,1027.73
bde13748-8848-4281-9877-55ec61c9986e,40,7,4899.969999999999,700.0
be1f4b22-da41-454b-b55a-d53e9cca57c5,70,4,5378.01,1344.5
be1fb8c3-50b0-4f12-99d0-62116e48ebbd,104,2,690.31,345.16
be29feaf-b363-4501-9b1b-80db386f30cf,102,12,11660.99,971.75
be412cd9-1b94-4d51-9fe4-1cdbfed6c92e,98,5,3746.45,749.29
be50cf40-5bfc-45be-8f72-d5200f836b7f,144,3,1335.58,445.19
be51d502-241e-4d53-86bc-ac2336cf2157,261,2,2193.7599999999998,1096.88
be6f721d-9a56-4756-bb13-99aa07f1d11d,393,1,675.21,675.21
be73dab0-4d8a-4a5e-b688-7ee454a6eb1b,0,10,4166.57,416.66
be7b48c0-5555-4531-ac70-39dafc18ad63,124,11,5120.09,465.46
beaae94c-04bd-4c9b-a219-b327e5d33f49,48,11,6306.62,573.33
bee31423-43b1-4db6-a118-aa9c583577b8,27,10,6451.6,645.16
befc1ad5-3058-4f68-87c8-ed8fb798642a,95,4,2302.5899999999997,575.65
befc5a61-acde-486f-9161-66846cd6cef5,11,5,2383.7799999999997,476.76
bf070a42-b91a-4ae4-99a0-726db0d53c69,156,3,499.79,166.6
bf24c2e1-43bd-47ab-9c2c-0a9c26a0e805,61,11,9240.59,840.05
bf3ae1ab-9b89-403c-9364-ec4176b4c037,110,5,2715.96,543.19
bf4d9380-bde3-44b0-9480-82212929412b,133,4,3113.23,778.31
bf5e733b-5705-4ada-ad87-9d942073498e,39,14,10323.78,737.41
bf6c2c17-bb41-4292-947b-42a1471ced5c,84,9,8394.93,932.77
bf78a88e-c486-4669-bac2-825e1e36eadb,127,11,5876.23,534.2
bf7aa25a-7009-462e-979a-19f0f96a653a,2,9,6780.62,753.4
bfb0c2f5-f93f-4381-95a2-e9aa926d847b,17,10,8114.96,811.5
bfd99cca-701c-4118-b02e-783e80a18a62,249,5,4455.9,891.18
bff5c9aa-4136-4802-b6ae-8386e3edd5a2,134,4,2388.29,597.07
c0155cf1-3f3b-40eb-a160-d957f7043e64,65,8,7884.610000000001,985.58
c01a3ad6-becf-4987-ac17-fd2a850bbc35,51,7,3440.17,491.45
c048f4dd-3da8-4605-ad6e-9ce3f37b9f00,9,8,8603.51,1075.44
c0525e66-fb0f-4fb7-90a9-4b8eacd1ed5f,106,6,5022.67,837.11
c0853b70-6f60-4061-95a0-cc9f9db44ab5,51,9,8384.880000000001,931.65
c0989cce-84d9-4738-a5e8-2f21c17f7077,123,4,3403.99,851.0
c0a17868-eb88-4132-b8ce-840301ea2234,308,2,588.6700000000001,294.34
c0c42a9c-3841-470f-9b16-acc016e8a66b,81,6,2492.57,415.43
c0de8d33-db49-4ff3-b302-b1772bfe4322,178,7,6665.66,952.24
c0e85acd-7f7b-42a2-af21-980293a12301,137,7,5993.8,856.26
c0f1e193-5aab-4d4d-a4b6-5e9eaaed8b4c,337,2,1589.26,794.63
c0ffe46a-aa24-42c5-b0c8-11735756bae1,457,1,280.24,280.24
c107b27e-aaa2-46a4-8210-04a20198c279,616,2,997.44,498.72
c1306424-5399-4b06-93b2-d321a5cc4d03,71,9,6810.78,756.75
c1370734-73cc-4f23-b170-2a5d5d8f03e4,140,8,5437.73,679.72
c13c1a66-28f8-40db-b97b-1e4db38f0582,0,6,4362.41,727.07
c1406820-8c64-4dcc-871c-addbfd820981,76,12,4978.43,414.87
c14fc5fb-02d8-47ab-81db-e33b1843cf02,162,1,663.38,663.38
c164c3e5-b10b-42ed-99ae-7b3609ed7ab9,79,10,7028.04,702.8
c1661cc8-8506-436f-8ddf-6fb5507d9aa2,126,3,4218.27,1406.09
c17c3e19-dbab-4c9b-80cc-8bdcf4c0b5a6,129,3,1566.05,522.02
c1912345-9e3e-427e-91b4-8126f1bbccb0,94,11,10204.58,927.69
c1a40849-c916-4aae-8247-fadd8d89c241,282,2,1110.1399999999999,555.07
c1a6730a-36c5-46eb-afe8-b26a4bcb4572,63,6,4061.15,676.86
c1ad0c53-5120-4c01-b570-fa1eb7028a96,2,1,729.66,729.66
c1d73dc2-2763-4f00-936d-0b88042ec0a4,42,9,6657.62,739.74
c2492946-2b58-416c-90bb-10b638eb8aa1,3,6,5339.5,889.92
c2ad7557-52ab-4f95-9e9c-a674b6c46096,1,7,8797.8,1256.83
c2b4c8d1-2c7e-45d5-ad4b-141722a1a9d9,177,7,5246.94,749.56
c2e9e81f-8e04-4f45-a83b-dbbc2951ad83,123,7,4798.4400000000005,685.49
c3293735-2b3e-4a7c-a39a-a4586bcc8ff8,7,6,7793.360000000001,1298.89
c32fd8d9-95c8-4be7-890f-847cf93ea966,323,1,1193.31,1193.31
c394a00a-b87d-4302-ab12-bba05d6f5e56,10,11,10883.81,989.44
c3d484fa-f770-4ab0-a164-62aabdea735e,213,6,4469.08,744.85
c3d84e33-7b0b-4640-be02-9cf5ce0b4bf8,108,6,6391.639999999999,1065.27
c3d8f968-3a99-4e93-92c5-d37f4239c53c,162,6,3585.42,597.57
c3d92663-cbf1-4d64-8b46-5a32c221378f,74,13,10067.81,774.45
c3ec03da-14cb-4cb7-be64-137523025310,23,9,9402.45,1044.72
c3f7c88a-db0f-4cca-8dce-540bfe958aa5,111,9,9782.94,1086.99
c4063be4-f89e-4935-bb30-487ab00fffc9,132,4,4697.38,1174.34
c4351439-f949-4143-9a17-d465fdd32340,93,5,3127.64,625.53
c454e3a5-0759-4f86-8a4f-2c9d569b7c9a,354,4,3313.4,828.35
c467f886-3494-4b5d-a235-ba8e93c57bc9,173,7,4197.71,599.67
c46a2ab2-7420-485f-9ff3-1c4aa5a913b9,187,9,6963.59,773.73
c49e4053-b1df-4e9f-9ab1-3b3e17694ef1,32,4,3340.4100000000003,835.1
c4a630d3-f991-47bc-a624-f37b7f397ad7,63,4,3384.87,846.22
c4b6ee2f-26c0-46fb-8a12-35692c006f00,8,11,9600.04,872.73
c4b80824-b0dc-4040-a3f9-ddcb9022488f,621,1,987.24,987.24
c4de5fb4-60ea-4e00-bab5-5d505a524073,43,7,5319.34,759.91
c4f75bfe-3ad6-4ab6-9e64-bfa2906b9a27,351,4,3155.5699999999997,788.89
c4fff071-65ae-401a-8290-281eba53bbe4,67,10,12328.15,1232.82
c50e99db-06c8-4ac7-8e50-b75dee107cde,40,12,10951.9,912.66
c515b24c-7f26-40e0-81eb-3c5a33c71d9b,48,8,7275.83,909.48
c51959df-bcbd-408b-9e29-fb5af4785326,154,6,6276.14,1046.02
c51fd703-4669-4501-809d-30d51a7bf238,294,7,5633.26,804.75
c53d8d5c-3738-4d80-809d-b9f20a0a2f8d,40,8,6576.29,822.04
c54c59c9-66ef-4983-976c-f245386beee2,164,4,3697.79,924.45
c57aeced-e9a0-4a95-9a40-614920ff631a,138,5,1963.29,392.66
c594bc68-0954-4eba-8d9e-f5e0be7cd679,180,10,4532.900000000001,453.29
c59c6fa3-1597-4328-bfcf-4d6dff3cad85,9,10,8629.26,862.93
c5a7be10-4312-43a1-b662-cbac3acad4bc,553,1,559.6,559.6
c5b1ff25-179f-4340-bd68-df6d90fad0d5,18,9,6140.3099999999995,682.26
c5d031b8-a85e-4079-9dd6-f43bc0cbb175,58,10,6443.62,644.36
c5dfe8ec-3318-4abe-918a-f8ef5d988796,124,4,2917.28,729.32
c5e3816e-3164-4eb5-babd-f213fbf6395b,18,8,6379.94,797.49
c60408e4-d0c8-4802-9c42-f43953681cf1,31,6,2411.4900000000002,401.92
c6047204-ff29-4ce2-b5f1-466ae098893f,293,3,1649.72,549.91
c61901dc-5fe0-4d69-9bea-757e7c450652,6,11,7292.97,663.0
c6282c29-4f2a-4b9a-9e6a-20e8a297dd1b,105,13,11772.91,905.61
c62964b9-5940-4211-903e-9ce2ebf2d049,451,1,1014.68,1014.68
c650c434-971d-4e08-9532-b736db49bfbf,135,3,4359.83,1453.28
c6637007-3e0f-441f-a260-46178f5375a8,30,8,4701.61,587.7
c6750dbc-5c00-456f-8b9b-5dd91b9a580c,209,1,480.56,480.56
c6dad1c5-405f-4e32-9926-7a66c6b1a44a,90,2,2933.88,1466.94
c6dca889-4ad0-4675-8c90-6be7d3b252f7,172,6,4386.04,731.01
c703d16c-cb11-4ca3-9114-99409a553ebd,151,6,4147.639999999999,691.27
c727f81b-1a00-4b5d-b39f-c48150d9ff14,25,6,4370.74,728.46
c72c8509-5523-4dbd-a9d2-225dedfe942e,78,4,4597.5199999999995,1149.38
c748c020-8abe-42e4-b0a0-abe0cf5573b9,175,4,4148.96,1037.24
c76e1cd5-4608-466a-b9dc-b2181fb21c56,501,1,176.1,176.1
c7e3f96a-c07b-4f02-9afa-ef4f7223c1f0,127,6,3515.5,585.92
c7e7e605-cafc-4bf2-ac9e-4c75586d4f38,468,4,5242.66,1310.66
c7eaa46c-f619-411e-8a11-a81c49b1b977,119,1,385.61,385.61
c7fa2060-51fe-484e-8f1d-5f91b2341dd3,234,1,217.71,217.71
c80ac4bf-b87f-43af-8f43-b355120c6457,61,8,5492.62,686.58
c80f094c-66f9-41f2-8a07-18ff6239d7bc,47,4,3242.06,810.52
c8185354-4bd2-447c-bbfa-6e29a59f1f14,81,9,6294.610000000001,699.4
c82bd3df-3c24-4011-9bdd-2609a66c2770,66,6,2874.96,479.16
c849d92e-1f9e-4eef-83d8-1e0ab6351152,385,6,5927.6,987.93
c8e0dd8d-393e-4fee-998c-bce2600adc50,93,3,798.66,266.22
c8e1d8f7-8ff1-4ff4-8b7a-4eb58fec47ef,41,12,8030.68,669.22
c8f29211-19c4-4e8f-b785-f13973eb8d11,107,8,4789.47,598.68
c96ac91b-29a2-4bd9-9c13-23f4f38eea0e,316,4,2576.31,644.08
c975510b-fb58-4378-93a8-cfd6edd8bbf8,154,10,4975.31,497.53
c97b816c-64b4-4938-8ec5-da5326e429de,272,6,5159.42,859.9
c9a45049-5dd7-49e3-a42b-df431f76b71e,52,9,7117.12,790.79
c9ab31ef-3a87-4dad-89f5-b36358be0898,57,11,5297.3099999999995,481.57
c9ae74b5-c664-4646-b478-518069ee041f,161,4,2412.94,603.24
c9d367ef-b341-49de-b3e3-0cbd48b8c1d4,119,12,9024.18,752.02
ca0f5e0c-d08d-427f-b003-ab53fea7d309,84,11,8588.86,780.81
ca373e4b-24e7-4064-8050-3063f37b3f95,241,3,1739.03,579.68
ca51939c-9d69-4dda-9b11-e8bdbac521d5,2,5,6074.200000000001,1214.84
ca53e8e3-e89c-4a12-8e56-7bed78e1630a,7,13,12494.9,961.15
ca573086-df43-4240-856d-185f4ebf4455,480,3,1085.29,361.76
ca672715-e8e1-4d90-9b13-8e93ae7719f2,52,4,2835.59,708.9
ca6c9b9f-547e-4b4a-9e79-ca84a8731ecf,349,1,1678.3,1678.3
ca74fa86-a5d7-4539-98c2-a27c9a70e3d3,54,7,3733.4300000000003,533.35
caaa9cd9-1f3b-4dc7-a3ee-36b8665fd702,135,11,6041.92,549.27
cab678f1-d044-4cf0-869e-693e558f6277,229,6,3977.04,662.84
cab867d6-adf2-422d-acf2-38595db7a125,153,3,1026.6299999999999,342.21
cabebd5e-ed09-4173-a106-e2913e0c4cd2,292,9,5254.78,583.86
cae8df3b-c212-43bf-a41b-c877a33136d8,473,2,1508.7600000000002,754.38
caf233a4-d3e2-427f-8828-e29579cd61c3,10,8,5983.97,748.0
caf8e755-bfc7-42f9-bf1c-48fab665f9b1,44,1,594.45,594.45
cb27c671-9f43-43a7-b07b-5d0900868bed,215,6,4614.38,769.06
cb3a1916-b0d5-44f9-a8da-1cc69aceaf01,83,5,3335.0499999999997,667.01
cb4787b9-eb17-425c-9294-88138d0f270f,28,13,6598.76,507.6
cb60993a-faa4-47a5-8047-d0bdc217cf0c,66,5,3316.55,663.31
cb6b38e9-5062-4eb0-87dd-29b67ff87a0b,511,1,195.96,195.96
cb81fd6f-0a25-4d67-be4c-f00179ae2786,17,11,10156.58,923.33
cbbc0027-8e9f-4e9b-8ec3-3d0765b7df08,35,6,4448.09,741.35
cbd97cd7-f789-4658-b6e0-3f54c7091288,92,12,11527.45,960.62
cbe4f63d-8fff-4e5d-a73e-f2e64d49f378,70,9,5492.93,610.33
cc0f2573-63cc-44e3-9393-c80ffb322d9c,302,3,1407.23,469.08
cc2c1831-59be-455f-b486-e7208beb8ada,21,7,5654.46,807.78
cc536366-ec80-4b81-82f1-6808ab034594,218,5,2338.7200000000003,467.74
cc5bb4af-cd7a-4a50-a6f7-f31856ef072b,183,8,6193.42,774.18
cc606517-86d5-4a78-99b1-b58dc72a61f4,78,11,7864.73,714.98
cc6a0fb4-9204-4365-9b52-922cfd4654f2,94,5,3065.06,613.01
cc6f55ee-4f05-4f6a-87b9-4b8bfbdf0fa2,79,3,3874.9900000000002,1291.66
cc87c220-b3ee-40bc-9594-ad0b71da8c73,49,10,8349.96,835.0
cc983c8e-a4f2-49fd-a11e-40df73c2064d,95,9,7794.38,866.04
cc99ea5d-aa4c-40ff-8b07-1f02fe93c084,74,6,3463.25,577.21
ccb20a47-5daf-44ee-97a5-d0763fe2d1c2,452,1,258.03,258.03
cccc264f-f7d7-4255-97f2-edd80b306900,191,6,4057.91,676.32
ccd8aba2-5ccc-4f5f-811d-0e5cf631c509,83,12,10719.97,893.33
cd00c5f1-f57f-44af-9463-5cf315e15834,8,5,2585.08,517.02
cd3086ab-d815-4e56-bdb9-ccd6f108e38b,78,5,3782.7599999999998,756.55
cd4b23a0-1206-4ba0-9667-9bee48cfece8,21,5,5603.82,1120.76
cd4e1f9a-25fa-4102-8ce6-169eaafa00d2,82,10,8089.62,808.96
cd51b9a7-0a9a-4ef9-aaa2-cc1490c1c05b,48,9,7810.01,867.78
cd706d7e-a62a-4057-8d4d-5dab9ae3cd70,30,10,8482.26,848.23
cdb22d5b-8287-4498-9e61-f43b78cee0db,20,1,846.57,846.57
cdb7f913-9908-4790-890b-2a0e7022eb72,92,7,8539.8,1219.97
cde15a6e-1136-47a7-bd91-284436d4c770,101,5,1785.0500000000002,357.01
cde98a3d-9743-4c1d-a077-e5dbaaa4fe7c,64,2,519.16,259.58
cdf6a198-42a7-459c-8f1b-ee038ac6983e,109,6,6642.84,1107.14
ce0b7cb7-79e7-4c9b-b416-d95d52b1dbd4,55,10,9463.55,946.35
ce1e4ef2-109c-407c-a3b2-7985d05fa138,421,2,2330.49,1165.24
ce239789-5b86-40b2-8e3c-dc74f53c7d07,85,13,10307.66,792.9
ce32406c-4e8d-46f9-a4c7-f67f8d8c14e6,64,12,8894.23,741.19
ce4a468b-68f3-494f-8032-0761f5c6544d,130,8,5942.13,742.77
ce60ecb7-398c-4330-983e-b5aee9828356,156,5,2736.6499999999996,547.33
ce6c30b8-15fe-4e5d-a8ad-4939e53b6ba6,107,7,5155.12,736.45
ce732bec-3e5a-4b8b-9155-abef9db1d17a,254,5,4725.15,945.03
cec18c37-31da-493d-a130-a5ac4ed631d4,172,2,1218.94,609.47
cee29568-6ec6-4e32-9651-f0ecd067980b,47,10,6044.96,604.5
cf3cfa5d-e32a-4a1f-962e-101f79941f1d,46,7,4411.84,630.26
cf701ef0-48ba-42e1-bcef-a9e662526929,16,4,5402.969999999999,1350.74
cf919da0-2592-4de5-bc6e-bdef8ddb0ea9,10,14,8739.05,624.22
cfa418ad-747e-4c53-ab5d-a6f676dcd7f6,3,9,6464.18,718.24
cfaa0f3b-cecb-4097-8ef5-a6a3a9ea8276,114,12,14410.33,1200.86
cfab1d60-56fd-44ee-9c5e-d2348c8a8b37,34,8,8908.88,1113.61
cfb5892c-c23e-4ecd-a43f-d13047756ac9,97,5,2416.9300000000003,483.39
cfb6cc96-78ad-4b80-992b-0137cc4e210f,24,13,9415.27,724.25
d0034a23-7611-48bd-a9e0-e76c9f564ae3,5,8,6379.43,797.43
d070a9d9-f89c-4945-b63a-8e0e90221ddd,5,12,10647.11,887.26
d07aa756-f77e-48de-8f46-176d96cb759e,377,3,1216.31,405.44
d07f699a-c342-41fb-bd17-86256bb5b5d8,213,3,2383.83,794.61
d090eda7-8e74-4213-8874-1e8a568bc3c0,14,9,5621.4400000000005,624.6
d0acd0a5-b34d-4fc1-9fa2-659f3fa4b5a0,84,11,5954.2699999999995,541.3
d0d7b9f7-de0c-4310-a880-abc2cd68914e,651,1,615.4,615.4
d0dd75aa-4e23-45d8-9c4c-e03a73732f89,69,2,3231.81,1615.9
d0e198c3-ca57-405b-a229-98266198946e,51,8,3371.5,421.44
d0ec200c-9457-4318-9a96-45e8374610c9,275,1,1290.84,1290.84
d0fc1884-81ec-4c2f-846a-384df08f6092,37,5,3414.63,682.93
d12316ad-f0c1-4515-b7f9-3271153bc834,162,8,5190.88,648.86
d125d3a8-37a3-4ee3-af09-3f3a98a07f7d,44,11,9439.25,858.11
d129a593-7c4b-40e6-951e-6952c01d7c52,34,8,5829.75,728.72
d1563748-4a9f-4b91-8e00-94fd069a82db,65,1,1312.35,1312.35
d166c6e1-21c2-4a39-8906-69d38fd855b4,31,10,9262.05,926.2
d16e795d-4ccb-49c2-94b2-d81f7ec3a1c1,17,9,5257.21,584.13
d19a5127-5dc1-49c7-9068-90977a4db0fa,71,11,10279.5,934.5
d1a1386c-5f65-4c76-a452-16f26d89647c,119,6,4665.1,777.52
d1a2d3b8-9573-41b3-b784-7a607441107b,221,5,2892.99,578.6
d1ade796-3f0e-4aef-99f9-b74096aabc86,55,4,2704.58,676.14
d1bd78a8-f8cd-44a5-a418-10dc7734c645,319,3,1327.78,442.59
d1c501ff-258d-4b8d-b3f5-1888880e2461,38,8,6931.25,866.41
d1cc06d3-bba9-451e-8d0b-0c394493185e,171,2,1534.45,767.22
d1d45908-f991-48a9-b77a-a3d9da96d7f7,323,3,3029.2799999999997,1009.76
d20dfef0-92c3-4979-9df2-1430561365c0,21,6,3783.34,630.56
d2212e3c-9168-4842-a2a9-beb680f491f3,30,13,9762.529999999999,750.96
d2b4c055-a339-43aa-80c0-c7d573df97f3,43,11,5925.01,538.64
d2b6a556-278f-4c99-80bb-f7e7809022c6,343,2,1941.92,970.96
d2e47c32-afec-4a8e-9a60-6255986e77e1,79,14,9149.04,653.5
d3912357-24da-4122-92c3-779c7abba647,0,7,5856.87,836.7
d3e3849a-4310-40c6-9aa4-70205be323e0,7,14,11920.21,851.44
d4408ced-7252-47b6-8a81-061ed4fbf12a,114,3,688.44,229.48
d45af61c-f80a-40ec-b3a5-b7f37f134cbb,110,10,4280.49,428.05
d4865204-ee0b-415a-b81a-615fcadbba68,7,6,3615.98,602.66
d48940ff-3e5a-40a9-b1ec-8b73f4fef0d1,29,4,2745.6,686.4
d48dfc01-31bd-47bd-b03f-56da5c0c3ed7,167,8,5574.38,696.8
d4a89834-083f-4c51-b974-26541a602435,2,6,2101.07,350.18
d4ced4b3-8f50-4a4e-b0bc-5976cd9471d8,81,10,5546.58,554.66
d4d6d53a-954f-466b-9a0c-7110520cde6c,619,1,195.09,195.09
d4fde785-d13c-47ed-805c-d8bb4ada6a06,178,3,1069.03,356.34
d4ffebc3-aec6-4cb8-9f54-df43d0611c17,68,7,6331.55,904.51
d5015603-c6cb-48e9-b4cb-41354b2cfc82,17,1,1845.7,1845.7
d51c05da-c1f8-4f7b-9558-b2c1baf5ec76,117,4,3436.1800000000003,859.04
d527c125-f52c-48c5-88a1-2399dbe0911d,84,14,11935.68,852.55
d56314bd-70a6-44a1-b454-22e48799ebff,295,2,1273.42,636.71
d57c0df6-a868-494d-9fc0-de3b8d2223b3,133,12,7550.249999999999,629.19
d57e9dc8-df15-47db-9275-1877c9de2a3c,36,5,4928.15,985.63
d5a6b0de-e784-4873-9d00-cfc9e17a8175,181,3,3307.0299999999997,1102.34
d5cd79f1-2a18-43b0-add0-248ecf6d3982,23,8,3424.7799999999997,428.1
d5de2955-8bdc-4cc2-a271-38e85cefbbfc,175,5,6414.36,1282.87
d5f3d697-8d2c-4140-9ff5-cac261e54972,141,10,8113.24,811.32
d5fcd368-416f-43f3-aca9-e680930a9215,25,11,6980.49,634.59
d6010eaa-b971-42d2-b388-4a5785d53cc7,27,9,6499.8099999999995,722.2
d6082505-65d7-47d7-844a-319806e6a854,75,6,6224.01,1037.34
d6603338-cff7-4238-bd87-3e05c6751e5c,63,2,566.6800000000001,283.34
d66df710-63c1-4bc1-a9d7-d40eb3720b01,329,1,1715.4,1715.4
d673ebb1-d29a-4eb2-88f7-967bdc14f3f6,71,7,5874.9,839.27
d6ad5989-29e4-440c-bd08-bbce34e2821d,123,9,7254.61,806.07
d6b6e075-0882-4cb0-ae02-b2245478180a,21,4,2779.5699999999997,694.89
d6c27f62-d6f8-42e1-9de6-49c5eaa4e9fb,1,14,15302.0,1093.0
d6c7f7e1-0588-49ef-93da-82efaa62c4de,21,7,5373.88,767.7
d6c9a43b-a6a8-43cf-b261-f229cc06e1b9,30,9,8140.139999999999,904.46
d70412b2-5491-42a2-90c6-9a544693c90c,43,2,1315.82,657.91
d722b4de-6be2-4a1b-bc89-2a37a312a281,72,7,5050.49,721.5
d7271be1-f296-4c1f-b88a-2527b86038a5,19,7,4326.3,618.04
d73298d1-9d3c-4098-bcfa-c68650b873fa,62,2,2007.73,1003.86
d73d47ec-25fb-4020-8f73-f7fd20f3004a,3,10,7983.96,798.4
d74e5bf6-8656-41e6-80c7-e1f410090e65,69,5,4219.42,843.88
d77680db-88df-4772-b819-76421d97790a,90,8,6771.18,846.4
d78d7722-94e6-4fce-b275-799ad8fd3dd7,532,1,818.16,818.16
d79af2c0-2076-4d7d-bcc4-c99afb91ca56,12,5,2660.53,532.11
d7b03810-a972-419a-8634-c45ac3733dd8,68,9,5543.2,615.91
d7c457eb-ec58-49bb-b61f-e9d3fe8918a0,91,11,6839.41,621.76
d7d93fd3-0fef-46e8-8a59-4922ab27e7ee,361,4,5160.84,1290.21
d7e0f12d-ced6-4680-a259-3eb439107386,3,6,4587.68,764.61
d7fafa6d-9a41-4b2a-890a-1a157e76382a,283,4,2703.14,675.78
d8026b36-b504-4a38-b602-435f760e677b,13,9,4968.02,552.0
d8112827-c932-4ba9-993c-dafc62d31b76,201,1,1864.36,1864.36
d818657e-1a5e-410c-863a-4160a0865459,25,10,5207.330000000001,520.73
d858e3d4-eb2c-4673-bdef-948b4159e200,37,5,4411.26,882.25
d870c1d9-24e0-4dc3-8414-d46d567ecd58,222,1,2131.05,2131.05
d8825810-f2f9-4d8a-a723-bdcaa8f88023,22,8,5818.0199999999995,727.25
d8a21486-cee0-41a6-b4ee-2e899e921146,5,13,14642.16,1126.32
d8a22651-0e70-4bbe-a6ac-e3fe62019448,304,2,893.85,446.92
d8d689da-45ca-422d-8244-77fac1391c6f,9,9,8150.17,905.57
d9201282-db42-4edf-88d1-71a162718d5d,15,8,3817.24,477.16
d93cb563-73ff-46cb-938f-ecf45762ca8a,573,5,4694.13,938.83
d9c44408-a011-4645-b2a5-2bc926b91d93,27,12,9289.78,774.15
d9c86bf2-4b00-4746-8697-6dcd2d9352ac,41,10,12658.52,1265.85
