Username,location,date,content,Rating,Category
CN,US,"Oct 18, 2023Verified","10 years using Solid Apollo…I’ve been using solid Apollo for about 10 years now.  Always the best, couldn’t have done my jobs without their help.  Super knowledgeable and always patient.  Would use no one else for LED lighting.Date of experience: September 27, 2023",5,Home
tymothy voitsekhovskyi,US,"Oct 6, 2023Verified","I’m really like your product quality.Date of experience: September 14, 2023",5,Home
Norbert Zalabai,US,"Oct 2, 2023Verified","Very knowledgeable about the productsVery knowledgeable about the products,  great customer service.Date of experience: September 11, 2023",5,Home
Donald Jones,US,"Sep 30, 2023Verified","excellent sales and technical advice, start to finish.great personal contactDate of experience: September 08, 2023",5,Home
Bolek Kurowski,US,"Sep 29, 2023Verified","Phenomenal customer serviceThe purchased item arrived late and damaged (USPS fault). Within minutes after I sent an email to Solid Apollo, someone from the team reached out to me, double checked what was damaged and for any missing parts.Brand new parts arrived two days later.Phenomenal customer support - a joy to work with.Date of experience: August 15, 2023",5,Home
Mike B,US,"Sep 29, 2023Verified","Great companyGreat prices, quick service, great support, great variety of products.Date of experience: September 07, 2023",5,Home
Kita,US,"Sep 26, 2023Verified","Great Company to Do Business WithAmazing company and dedicated and supportive customer service. Love the lighting we installed in our cabinets, but had one issue that they quickly helped troubleshoot and resolve. Will be doing business with them again!Date of experience: September 05, 2023",5,Home
Jefry Robles,US,"Sep 26, 2023Verified","GoodEverything good, and arrived on timeDate of experience: August 14, 2023",5,Home
Tamara,US,"Sep 20, 2023Verified","Our rep Cameron was very professional…Our rep Cameron was very professional and knew what product and quantity needed for an upcoming project.Date of experience: August 30, 2023",5,Home
Anonymous,US,"Sep 20, 2023Verified","Ease of ordering replacement productsEase of ordering replacement products, they still had my original order on file from 3 years ago for reference to ensure I ordered the correct partsDate of experience: August 30, 2023",5,Home
Don,US,"Sep 15, 2023Verified","Have used these LED’s  many timesHave used these LED’s  many times, excellent product, usually all items needed are in stock ready to ship so no long lead times.  Easy to install and clients are always impressed with the effect of the lighting.Date of experience: July 31, 2023",5,Home
Jim,US,"Sep 15, 2023Verified","Good experienceQuestions were effectively answered on the phone then my order arrived promptly and just as describedDate of experience: August 20, 2023",5,Home
Charlie,US,"Sep 14, 2023Verified","Products are good qualityProducts are good quality.  I’ve used the Kano for under cabinet lighting.  Led cob for home theaters.  The 120volt neon leds have been great on dimmable control 4 modules. Shipping has been fast. I do strongly recommend this company for led lighting need.Date of experience: August 23, 2023",5,Home
Speedy1804,US,"Updated Sep 15, 2023Verified","I should have picked a different shipping option…You tried to warn me, but I didn’t think it would take more than a week to go 1000 miles. I’ll still keep buying your products because of the quality. No more usps though. Not only did it take just over 2 weeks to get here, when it showed up the shipping tube was broken and taped together with postal service marked tape, the quarter round track and diffuser were also broken. I blame my self. Where can I send you a picture of how it was left on my door step?Update: 9/15/23  Andrew a service rep reached out to me about the damaged diffuser track that was delivered damaged from the postal service. He called, left messages, and emailed me to make contact. I final found time to speak with him, and right away he asked if i needed the product replaced. Since I didn’t he refunded me the cost. Now that’s customer service. Thanks Andrew.Date of experience: August 21, 2023",5,Home
Lucy Rosenburgh,US,"Sep 12, 2023Verified","I had a question about your productI had a question about your product. When I called, your phone was answered by a knowledgeable human who readily had the answers. And the product lived up to expectations in the end. Thank you!Date of experience: July 31, 2023",5,Home
Michael Sharp,US,"Sep 5, 2023Verified","Solid Apollo Parts & Service are working well once again!All components of my order are working well.  The assistance I received from SA was the normal EXCELLENT QUALITY I have come to expect over the last few years.Date of experience: July 24, 2023",5,Home
Kevin Pfohl,US,"Aug 22, 2023Verified","Easy to navigate their sight and…Easy to navigate their sight and shipping is always prompt, customer service is even better!Date of experience: July 27, 2023",5,Home
Todd S,US,"Aug 16, 2023Verified","GREAT customer serviceGREAT customer support per-purchase, and during install.  and the product that was recommended was perfect for our needs.Date of experience: July 05, 2023",5,Home
Stewart Jung,US,"Aug 12, 2023Verified","Having someone to walk me thru the…Having someone to walk me thru the order was great help, didn't feel like I had to guess what to orderDate of experience: July 21, 2023",5,Home
Michael Holland,US,"Aug 11, 2023Verified","Great LED products for unique…They have great LED products for unique installations.  Shipping is always timely.Date of experience: July 21, 2023",5,Home
Elite,US,"Aug 9, 2023Verified","Excellent communicationExcellent communication.  Customer service is great.  Any questions during our installation were answered and solved with a simple phone call.Date of experience: July 19, 2023",5,Home
Gregg,US,"Aug 7, 2023Verified","Can’t recommend these guys enough!I’m a trade professional and I’ve been using Apollo for years. Product is always excellent and customer service is right on point. I’ve had a few glitches mostly with my shipping all errors due to my mistakes and they’ve always helped me figure it out. I rarely leave a review, but these guys are worth it and I wanted to take the time to be sure they got credit where credit is due.Thank you, Gregg WDate of experience: July 17, 2023",5,Home
MARITZA TELLEZ,US,"Jul 28, 2023Verified","Customer ServiceExcellent customer service, very helpful and prompt responses, and willing to help with questions and concerns regarding the product.Date of experience: June 16, 2023",5,Home
Stockton University electric S,US,"Jul 28, 2023Verified","Carneron was very helpful with picking…Carneron was very helpful with picking out what i needed to light our fireplace.Date of experience: July 07, 2023",4,Home
Marcelo Zanetti,US,"Jul 27, 2023Verified","They are always helpful answering…They are always helpful answering questions and helping ordering. Great product. No problem at all in the few times I had to return stuff.Date of experience: July 06, 2023",5,Home
Mike,US,"Jul 26, 2023Verified","The people there are very knowledgeable…The people there are very knowledgeable about the products they sell. And the tech. support is greatDate of experience: July 05, 2023",5,Home
Reese,US,"Jul 24, 2023Verified","I have orderd several times from themI have orderd several times from them, always prompt delivery and product as described.  Thank you for your good service.Date of experience: July 03, 2023",5,Home
Steve,US,"Jul 24, 2023Verified","Best LED for that Neon LookGreat product and customer serviceDate of experience: July 03, 2023",5,Home
